,retraction_ind,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,stress_induced
848,519,-0.003488783,0.055893596,0.028531363,-0.26200263,0.21984631,-0.939692621,25971.84514
692,545,0.003044619,0.044569742,0.030325593,-0.604022774,-0.21984631,-0.766044443,20539.73573
882,557,-0.003433145,0.053372823,0.027642448,-0.342020143,4.19E-17,-0.939692621,26654.29256
935,560,-0.002965763,0.060176354,0.031887908,-0.059391175,0.336824089,-0.939692621,22498.38419
775,563,-0.007355474,0.055903003,0.047075305,-0.604022774,0.21984631,0.766044443,28488.91898
818,564,-0.006498236,0.057876155,0.04527266,-0.433012702,0.75,-0.5,28823.03878
886,614,-0.010677975,0.055835158,0.055106301,-0.604022774,0.21984631,0.766044443,23124.9356
768,695,0.00542112,0.043930463,0.031453766,-0.171010072,-0.96984631,-0.173648178,11500.71014
1013,703,-0.004403987,0.061037712,0.041207679,-0.111618897,0.633022222,-0.766044443,23912.55407
1101,704,-0.004287654,0.059434291,0.038972855,-0.604022774,-0.21984631,0.766044443,22499.23576
1077,705,-0.004986033,0.058717351,0.041068546,-0.171010072,0.96984631,0.173648178,25313.14917
944,717,-0.010006608,0.060787626,0.054973565,-0.433012702,0.75,0.5,25735.17196
1047,748,-0.005455303,0.059699986,0.043352604,-0.813797681,0.296198133,0.5,22720.7081
1022,768,-0.006913273,0.053365014,0.046476107,-0.813797681,0.296198133,0.5,26531.34058
975,834,-0.007599935,0.060764447,0.049598172,-0.754406507,0.633022222,0.173648178,17217.62044
1130,850,-0.007403782,0.051624354,0.048615679,-0.64278761,7.87E-17,0.766044443,28229.78285
1151,852,-0.006322735,0.04921633,0.048239138,-0.492403877,-0.413175911,0.766044443,21582.00191
1246,862,-0.008744148,0.058333114,0.050711721,-0.925416578,0.336824089,0.173648178,17422.21837
1264,863,-0.007509181,0.058389254,0.048057619,-0.813797681,0.296198133,0.5,25053.59638
1335,873,-0.001394403,0.049338717,0.021810103,-0.171010072,-0.296198133,-0.939692621,26564.59318
1196,890,-0.007565176,0.047559399,0.052874394,-0.813797681,0.296198133,0.5,22100.78194
1171,891,-0.007798691,0.049810305,0.050706159,-0.64278761,7.87E-17,0.766044443,22651.03164
1218,907,-0.009053668,0.050281145,0.053495094,-0.813797681,0.296198133,0.5,21180.65317
1286,908,-0.008822395,0.052370898,0.051254623,-0.663413948,0.556670399,0.5,21059.36973
1355,917,-0.010005957,0.053049743,0.0541634,-0.604022774,0.21984631,0.766044443,24814.7887
1338,937,0.003921125,0.038169872,0.058160331,-0.321393805,-0.556670399,0.766044443,11196.83048
1419,1192,-0.009000105,0.048241977,0.055833519,-0.813797681,-0.296198133,0.5,16206.82423
1412,1226,-0.000675844,0.04498674,0.01480793,-0.321393805,0.116977778,-0.939692621,17332.43243
1378,1250,-0.002424745,0.041803159,0.053468503,-0.604022774,-0.21984631,0.766044443,17108.2896
1439,1252,-0.011811931,0.064029895,0.061995886,-0.150383733,0.852868532,0.5,17075.48791
1484,1289,-0.002775187,0.050790928,0.027003542,-0.321393805,-0.116977778,-0.939692621,27461.40875
1350,1304,0.005245524,0.037893564,0.018049752,-0.492403877,-0.852868532,0.173648178,14969.55589
1559,1340,0.005842547,0.055556767,0.017400319,0,0,-1,19964.34316
1508,1455,-0.011054836,0.058475874,0.056358673,-0.604022774,0.21984631,0.766044443,23196.32727
1487,1457,-0.010260385,0.05089641,0.056344755,-0.64278761,7.87E-17,0.766044443,20724.86586
1560,1472,-0.012436286,0.052614935,0.061584521,-0.604022774,0.21984631,0.766044443,22647.67516
1587,1490,-0.010225174,0.04886857,0.058658492,-0.813797681,0.296198133,0.5,17947.56572
1609,1546,-0.008774664,0.045020819,0.061246417,-0.321393805,-0.556670399,0.766044443,21183.13716
1649,1594,-0.009953246,0.045304332,0.064038143,-0.171010072,-0.96984631,-0.173648178,29721.22824
