,retraction_ind,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,stress_induced
1391,443,-0.001865657,0.052352428,0.022636186,-0.866025404,-0.5,6.12E-17,12833.78534
1341,444,0.000868694,0.044662461,0.02306075,-0.433012702,-0.75,-0.5,20045.6746
1311,446,-0.011767593,0.056260161,0.057902988,-0.5,-0.866025404,6.12E-17,18882.41705
1317,447,-0.01207749,0.058736037,0.059082679,-0.75,0.433012702,0.5,11707.34395
1353,448,0.004426434,0.040676154,0.020851385,-1.84E-16,-1,6.12E-17,15367.98198
1386,449,0.005265414,0.041910082,0.023689717,-1.59E-16,-0.866025404,-0.5,17168.72021
1420,455,0.002104776,0.061975513,0.024255887,-0.75,-0.433012702,-0.5,25507.58071
1412,456,0.004729584,0.06366419,0.024593074,-0.433012702,-0.25,-0.866025404,25742.75053
1441,459,-0.005700919,0.045838386,0.050991237,-1.59E-16,-0.866025404,0.5,14412.70739
1454,460,-0.005040607,0.046923432,0.048394427,-0.433012702,-0.75,0.5,15264.52052
1476,461,-0.003626682,0.044631731,0.049241025,-0.433012702,-0.75,-0.5,13898.21729
1485,462,0.00279122,0.043510493,0.024734125,-0.433012702,-0.75,0.5,16059.63468
1436,471,0.005165245,0.065732695,0.027348207,-0.433012702,-0.25,-0.866025404,22016.8283
1513,478,-0.003397872,0.058170311,0.029898146,-0.25,-0.433012702,-0.866025404,23076.37224
1531,479,-0.00202595,0.061096251,0.028725242,-0.866025404,-0.5,6.12E-17,22983.26367
1554,480,-0.002652742,0.058283053,0.027246729,-0.75,-0.433012702,0.5,15518.74847
1523,481,0.002420136,0.064239167,0.026611956,-0.433012702,-0.25,-0.866025404,22717.84413
1601,485,-0.002854937,0.052876923,0.025136858,-0.25,-0.433012702,-0.866025404,19434.51014
1574,494,-0.002942748,0.05568495,0.025988445,-0.5,-0.866025404,6.12E-17,22310.74029
1547,500,0.002874334,0.065911271,0.029370714,-0.866025404,1.06E-16,-0.5,26705.51372
1636,501,-0.002142284,0.050165247,0.024531258,-0.25,-0.433012702,-0.866025404,17515.77921
1647,502,-0.000812638,0.047312304,0.024350192,-1.84E-16,-1,6.12E-17,23290.89848
1687,503,-0.001883285,0.048796006,0.026462808,-1.59E-16,-0.866025404,0.5,17696.79911
1606,517,-3.21E-05,0.059977017,0.024282005,-0.866025404,-0.5,6.12E-17,18928.89585
1671,518,-0.001410644,0.060088634,0.026158163,-0.866025404,-0.5,6.12E-17,19256.5233
1707,519,-0.003488783,0.055893596,0.028531363,-0.433012702,-0.75,0.5,20937.02756
1666,526,-0.007024543,0.065001719,0.052604228,-0.75,-0.433012702,-0.5,17542.83386
1750,529,-0.003819476,0.055820722,0.030734459,-0.25,-0.433012702,-0.866025404,21417.31614
1757,545,0.003044619,0.044569742,0.030325593,-1.59E-16,-0.866025404,0.5,16330.17466
1729,546,0.005840401,0.05769306,0.01929283,-0.25,-0.433012702,-0.866025404,20539.42892
1778,556,-0.00363075,0.053640105,0.030172562,-0.5,-0.866025404,6.12E-17,20282.88003
1818,557,-0.003433145,0.053372823,0.027642448,-0.25,-0.433012702,-0.866025404,20181.29349
1863,558,-0.003045803,0.051185425,0.029549131,-0.75,-0.433012702,-0.5,21331.54189
1788,559,0.000273419,0.063986741,0.028911032,-0.866025404,1.06E-16,0.5,19844.80094
1843,560,-0.002965763,0.060176354,0.031887908,-0.866025404,1.06E-16,-0.5,14904.40058
1828,563,-0.007355474,0.055903003,0.047075305,-0.75,-0.433012702,-0.5,12750.33767
1873,564,-0.006498236,0.057876155,0.04527266,-0.75,-0.433012702,0.5,17457.02126
1899,565,-0.006314624,0.055195149,0.044446602,-0.25,-0.433012702,-0.866025404,17559.27004
1906,568,-0.001345583,0.062996596,0.031592809,-0.866025404,-0.5,6.12E-17,16419.55146
1945,571,-0.003983693,0.055040531,0.034448426,-0.25,-0.433012702,-0.866025404,21695.14308
1964,572,0.001181003,0.045892261,0.031981125,-9.18E-17,-0.5,-0.866025404,17247.93761
1995,573,-0.000631525,0.047336843,0.030432548,-0.433012702,-0.75,-0.5,16507.62982
1980,574,-0.000677771,0.064356111,0.034171633,-0.433012702,-0.25,-0.866025404,26587.26345
1917,575,0.000923575,0.065274477,0.031773143,-0.866025404,1.06E-16,0.5,22014.04525
2012,576,0.00133438,0.045997474,0.035108037,-1.84E-16,-1,6.12E-17,15745.03112
2029,577,-0.000567949,0.047515504,0.033360332,-0.866025404,-0.5,6.12E-17,14201.11079
2047,578,0.003413787,0.044809695,0.033378981,-1.59E-16,-0.866025404,0.5,17530.81199
2064,586,-0.002490513,0.061863169,0.034173254,-0.75,-0.433012702,0.5,16479.1316
2143,598,-0.002146677,0.049551789,0.034361415,-1.59E-16,-0.866025404,0.5,17742.45537
2120,599,-0.002340467,0.049741864,0.037401032,-1.59E-16,-0.866025404,0.5,12521.06635
2082,600,0.003953412,0.044796318,0.036901899,-1.59E-16,-0.866025404,0.5,13366.60092
2100,606,0.001184194,0.045997735,0.038346659,-1.59E-16,-0.866025404,0.5,15790.26388
2197,607,-0.000641379,0.047647096,0.036383692,-1.59E-16,-0.866025404,-0.5,15496.05577
2215,612,-0.003499688,0.060631052,0.036597803,-0.75,-0.433012702,-0.5,20726.09342
2164,613,-0.011178724,0.053625189,0.057032555,-0.866025404,-0.5,6.12E-17,9650.099564
2181,614,-0.010677975,0.055835158,0.055106301,-0.433012702,-0.75,-0.5,14926.82828
2236,624,-0.00213839,0.063338965,0.036557056,-0.75,0.433012702,0.5,28041.74685
2223,625,-0.000103792,0.065615475,0.036654357,-0.866025404,1.06E-16,0.5,27153.01219
2264,639,0.003074401,0.044303108,0.040460624,-9.18E-17,-0.5,-0.866025404,12958.68511
2285,647,-0.001991939,0.049002688,0.028797667,-9.18E-17,-0.5,0.866025404,18523.8616
2355,648,-0.001989004,0.049291421,0.031501871,-1.59E-16,-0.866025404,-0.5,17711.01648
2267,653,-0.004535982,0.053959556,0.039591614,-0.75,-0.433012702,0.5,15952.34154
2311,654,-0.004805853,0.056571744,0.039633662,-0.866025404,-0.5,6.12E-17,17262.25998
2334,657,-0.003273902,0.062133305,0.038923487,-0.75,-0.433012702,-0.5,20828.39304
2359,667,0.000715894,0.066642806,0.039212678,-0.25,0.433012702,0.866025404,25326.19318
2384,668,-0.001575459,0.06464909,0.0390823,-0.75,-0.433012702,-0.5,25646.53218
2399,677,0.000269369,0.045420114,0.041563641,-1.59E-16,-0.866025404,-0.5,22151.14736
2455,678,-0.001251032,0.04751116,0.039516784,-0.433012702,-0.75,-0.5,18375.42237
2404,693,0.001634883,0.06782449,0.041867536,-0.25,0.433012702,0.866025404,27176.1941
2430,695,0.00542112,0.043930463,0.031453766,-9.18E-17,-0.5,0.866025404,15909.35585
2419,696,0.005941385,0.044158354,0.034314815,-1.59E-16,-0.866025404,0.5,16235.10904
2474,703,-0.004403987,0.061037712,0.041207679,-0.433012702,-0.25,-0.866025404,14943.93636
2502,704,-0.004287654,0.059434291,0.038972855,-0.75,-0.433012702,-0.5,20237.51326
2527,705,-0.004986033,0.058717351,0.041068546,-0.866025404,-0.5,6.12E-17,19843.79089
2485,709,0.005852991,0.04393417,0.039659381,-1.59E-16,-0.866025404,-0.5,19424.57902
2510,715,-0.011176457,0.061083678,0.057715911,-0.866025404,1.06E-16,0.5,11397.05851
2560,716,-0.009874472,0.063397571,0.056340087,-0.5,0.866025404,6.12E-17,15620.39928
2578,717,-0.010006608,0.060787626,0.054973565,-0.75,-0.433012702,-0.5,14387.85352
2599,721,-0.0009589,0.066010982,0.041767158,-0.75,-0.433012702,-0.5,23903.70641
2546,726,-0.009265567,0.066054322,0.057740472,-0.75,-0.433012702,-0.5,16850.84194
2617,727,-0.01090937,0.063746236,0.059161719,-0.75,-0.433012702,-0.5,14966.56889
2580,734,-0.000227635,0.067592666,0.044873625,-0.433012702,0.75,0.5,18660.54962
2552,738,0.00111493,0.076841526,0.064378895,-0.75,0.433012702,0.5,8771.351997
2547,739,0.0029197,0.076549955,0.061895326,-0.433012702,0.75,0.5,10169.80623
2603,740,-4.78E-05,0.075723894,0.061875235,-0.75,0.433012702,0.5,9564.533319
2619,744,0.002811604,0.069057442,0.044546183,-0.25,0.433012702,0.866025404,22972.22212
2668,745,-0.002458907,0.047253586,0.043069135,-1.59E-16,-0.866025404,0.5,17140.59093
2720,746,-0.003259051,0.049639512,0.040455036,-1.84E-16,-1,6.12E-17,14070.17872
2644,748,-0.005455303,0.059699986,0.043352604,-0.866025404,-0.5,6.12E-17,18630.36792
2685,749,-0.005641029,0.05706453,0.042525113,-0.75,-0.433012702,0.5,19041.33554
2655,753,-0.004513776,0.062510364,0.043866549,-0.75,-0.433012702,0.5,20891.51225
2633,757,-0.002745698,0.065204844,0.044263493,-0.866025404,-0.5,6.12E-17,22688.53765
2698,758,-0.003037838,0.063663028,0.041484497,-0.433012702,0.75,0.5,17434.20578
2732,761,-0.000609528,0.044611156,0.04472642,-0.433012702,-0.75,0.5,14499.56413
2806,767,-0.005691023,0.052609891,0.043846764,-0.433012702,-0.75,-0.5,20524.09404
2781,768,-0.006913273,0.053365014,0.046476107,-0.25,-0.433012702,-0.866025404,13960.43751
2745,771,-0.002590725,0.06663081,0.047109246,-0.433012702,0.75,0.5,17097.72713
2822,772,-0.003015759,0.045783211,0.046383761,-0.433012702,-0.75,-0.5,15708.40136
2763,774,0.003950184,0.042019691,0.045896761,-1.59E-16,-0.866025404,-0.5,19637.03991
2791,775,0.005302834,0.043026052,0.042835128,-1.59E-16,-0.866025404,-0.5,20504.00868
2837,783,-0.00465426,0.048250917,0.045820042,-0.433012702,-0.75,-0.5,19416.87888
2843,784,0.002135648,0.043568093,0.043613937,-0.433012702,-0.75,0.5,12326.03534
2858,789,-0.001327242,0.04359106,0.047696896,-1.59E-16,-0.866025404,0.5,16510.67438
2881,792,-0.005556379,0.041570883,0.061492011,-1.59E-16,-0.866025404,-0.5,16286.29649
2890,793,-0.006615811,0.04170071,0.063789658,-1.84E-16,-1,6.12E-17,14550.32039
2903,794,-0.007812956,0.043234553,0.062659949,-1.84E-16,-1,6.12E-17,17942.4882
2931,800,-0.00536878,0.054514997,0.041805733,-0.75,-0.433012702,0.5,14160.00659
2962,804,-0.004520948,0.050024163,0.043359995,-9.18E-17,-0.5,-0.866025404,19516.8411
2973,805,-0.005994148,0.05080989,0.046019979,-0.433012702,-0.75,0.5,15604.16464
2916,806,0.005699713,0.040604264,0.048537128,-1.59E-16,-0.866025404,-0.5,16036.04736
2928,813,-0.004550999,0.064140439,0.046604216,-0.75,-0.433012702,-0.5,19815.92102
3002,814,0.002714449,0.041174084,0.048625886,-1.59E-16,-0.866025404,-0.5,18067.56288
3022,815,0.001162845,0.042704891,0.046573754,-1.59E-16,-0.866025404,-0.5,20497.78788
2963,823,0.002232311,0.070546947,0.049505267,-0.433012702,0.75,0.5,16907.31644
2986,824,0.004066734,0.070139721,0.047171,-0.433012702,0.75,0.5,18470.36435
3005,825,0.001379945,0.069248907,0.04715436,-0.433012702,0.75,0.5,18866.77126
3037,829,0.003665609,0.039840925,0.050918575,-0.433012702,-0.75,0.5,13085.09383
3029,832,-0.006167832,0.063249134,0.048925571,-0.5,0.866025404,6.12E-17,18434.90968
3066,833,-0.006163177,0.060995042,0.046494443,-0.866025404,-0.5,6.12E-17,19417.0073
3054,834,-0.007599935,0.060764447,0.049598172,-0.866025404,-0.5,6.12E-17,15307.48588
3087,835,0.000308657,0.041823246,0.049302723,-0.5,-0.866025404,6.12E-17,13657.1028
3076,838,0.006103069,0.039409678,0.051432982,-1.84E-16,-1,6.12E-17,19078.60695
3101,840,-0.007481855,0.062888697,0.051274382,-0.866025404,-0.5,6.12E-17,16488.87251
3116,841,-0.008849241,0.060655549,0.052268405,-0.75,-0.433012702,-0.5,15318.33571
3154,850,-0.007403782,0.051624354,0.048615679,-0.5,-0.866025404,6.12E-17,16154.6044
3135,851,-0.006584621,0.047882397,0.050181177,-0.433012702,-0.75,-0.5,17167.81611
3185,852,-0.006322735,0.04921633,0.048239138,-0.433012702,-0.75,-0.5,18092.60179
3165,862,-0.008744148,0.058333114,0.050711721,-0.75,-0.433012702,0.5,13644.47855
3196,863,-0.007509181,0.058389254,0.048057619,-0.866025404,-0.5,6.12E-17,17591.93612
3139,864,-0.000700381,0.068234146,0.047730755,-0.433012702,0.75,0.5,18066.01664
3118,865,6.85E-05,0.069488995,0.049160428,-0.433012702,0.75,0.5,16729.92043
3212,869,0.000296793,0.038365457,0.061333738,-1.59E-16,-0.866025404,-0.5,13114.33005
3236,870,-0.0017599,0.039247032,0.061264865,-0.25,-0.433012702,0.866025404,14134.29575
3235,871,-0.002503522,0.0683553,0.050169617,-0.75,-0.433012702,-0.5,18873.87832
3213,872,-4.44E-05,0.070552535,0.051395062,-0.433012702,0.75,0.5,15644.941
3287,873,-0.001394403,0.049338717,0.021810103,-0.433012702,-0.75,0.5,18677.26987
3261,877,-0.004233111,0.043645557,0.052077211,-0.5,-0.866025404,6.12E-17,14816.65076
3275,878,-0.002013111,0.042540964,0.050532918,-1.84E-16,-1,6.12E-17,17427.66805
3220,885,0.002575405,0.071980797,0.052204337,-0.433012702,0.75,0.5,14637.02043
3224,886,0.005362886,0.07300999,0.053189769,-0.433012702,0.75,0.5,12594.87434
3247,887,0.005310579,0.071479805,0.050018221,-0.433012702,0.75,0.5,16400.00957
3333,889,-0.009896458,0.058242321,0.053514205,-0.433012702,-0.75,-0.5,17364.46861
3319,890,-0.007565176,0.047559399,0.052874394,-0.433012702,-0.75,-0.5,14494.42862
3342,891,-0.007798691,0.049810305,0.050706159,-1.84E-16,-1,6.12E-17,12159.53431
3252,896,0.002826073,0.073542826,0.054922104,-0.75,0.433012702,0.5,12187.31629
3302,897,-0.000131491,0.072195746,0.054381929,-0.433012702,0.75,0.5,13056.68368
3282,903,0.00541494,0.074601807,0.055965479,-0.433012702,0.75,0.5,10176.81394
3362,907,-0.009053668,0.050281145,0.053495094,-0.433012702,-0.75,0.5,14276.75145
3379,908,-0.008822395,0.052370898,0.051254623,-0.5,-0.866025404,6.12E-17,16065.2353
3389,917,-0.010005957,0.053049743,0.0541634,-0.75,0.433012702,0.5,10645.87409
3347,931,-0.004360192,0.072970532,0.060644403,-0.433012702,0.75,0.5,11324.44098
3412,932,-0.012169942,0.061314426,0.060573339,-0.75,0.433012702,0.5,12129.1488
3407,936,0.005796415,0.037577815,0.060128581,-1.84E-16,-1,6.12E-17,16002.38353
3427,937,0.003921125,0.038169872,0.058160331,-0.433012702,-0.75,0.5,12407.2376
3355,955,0.004042759,0.077527173,0.064622208,-0.433012702,0.75,0.5,8951.243276
3385,956,0.005958059,0.077005707,0.062294193,-0.433012702,0.75,0.5,8403.278253
3440,977,1.07E-05,0.033815011,0.014372544,-0.5,-0.866025404,6.12E-17,14218.67978
3448,978,0.002206878,0.034853801,0.016014334,-1.84E-16,-1,6.12E-17,16539.53938
3487,990,-0.000203238,0.04092237,0.052036308,-1.59E-16,-0.866025404,-0.5,17071.5146
3473,991,0.006076125,0.053249683,0.015447625,-0.433012702,-0.25,-0.866025404,10796.50653
3498,992,0.003689121,0.051641498,0.015060697,-0.25,-0.433012702,-0.866025404,13910.78131
3464,1010,9.78E-05,0.031139286,0.013393048,-0.5,-0.866025404,6.12E-17,15908.47717
3449,1024,-0.001482106,0.075909279,0.064404085,-0.433012702,0.75,0.5,10250.01239
3455,1025,-0.002701852,0.07462509,0.062367298,-0.75,0.433012702,0.5,8829.286311
3516,1036,-0.013762712,0.058257043,0.064576946,-0.5,-0.866025404,6.12E-17,12878.55611
3558,1062,-0.012949108,0.058685955,0.061774243,-0.433012702,-0.75,-0.5,13018.54703
3500,1065,0.002519746,0.030044088,0.014197035,-9.18E-17,-0.5,0.866025404,14141.50512
3537,1066,0.001022459,0.028574238,0.012467062,-0.433012702,-0.75,-0.5,8682.961634
3520,1067,0.003197316,0.027791319,0.013315208,-9.18E-17,-0.5,0.866025404,13625.55961
3545,1078,-0.002469066,0.070160992,0.053179577,-0.75,-0.433012702,-0.5,17849.48691
3565,1098,0.001662711,0.040533639,0.050806195,-1.84E-16,-1,6.12E-17,16130.62075
3574,1109,-0.006156994,0.044993315,0.053814847,-0.433012702,-0.75,0.5,12576.71288
3589,1138,0.00364213,0.03775879,0.060337648,-1.59E-16,-0.866025404,0.5,12794.46811
3617,1139,0.001770726,0.038380925,0.059378028,-0.433012702,-0.75,0.5,13461.90723
3665,1157,5.12E-05,0.062161066,0.026330715,-0.433012702,-0.25,-0.866025404,16629.73509
3600,1166,-0.001266432,0.038434088,0.01380206,-0.866025404,-0.5,6.12E-17,11444.34191
3610,1170,0.003777087,0.050291929,0.01340211,-0.433012702,0.25,-0.866025404,8794.474137
3635,1171,0.002383848,0.04994395,0.014738641,-0.75,-0.433012702,-0.5,14049.74246
3627,1172,0.004363625,0.03359931,0.015874544,-0.433012702,-0.75,0.5,14077.5795
3647,1173,0.004731059,0.035827868,0.016722791,-1.84E-16,-1,6.12E-17,20135.23718
3677,1177,-0.006567287,0.044237006,0.056747921,-1.59E-16,-0.866025404,0.5,17151.91694
3698,1178,-0.00765056,0.046183724,0.055497192,-0.433012702,-0.75,-0.5,12744.62884
3648,1183,0.000712166,0.07403855,0.056900796,-0.433012702,0.75,0.5,12524.41089
3668,1185,-0.003584996,0.074913867,0.064711004,-0.433012702,0.75,0.5,9722.044136
3742,1192,-0.009000105,0.048241977,0.055833519,-1.59E-16,-0.866025404,-0.5,11381.0315
3709,1211,-0.00803257,0.068857796,0.059285112,-0.75,-0.433012702,-0.5,16696.12009
3719,1212,-0.007269413,0.067896746,0.056284845,-0.75,-0.433012702,-0.5,18126.50676
3725,1226,-0.000675844,0.04498674,0.01480793,-0.75,-0.433012702,-0.5,12680.80094
