,retraction_ind,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,stress_induced
1052,1289,-0.002775187,0.050790928,0.027003542,-0.5,0.5,-0.707106781,25210.84354
1038,1302,0.001209332,0.051226549,0.016974164,-0.5,-0.5,-0.707106781,12905.09724
1041,1304,0.005245524,0.037893564,0.018049752,-1.84E-16,-1,6.12E-17,27602.28041
1047,1309,0.002081686,0.02693117,0.011539043,-0.707106781,-0.707106781,6.12E-17,10935.62904
1044,1318,-0.004922096,0.069496132,0.055038497,-0.5,0.5,0.707106781,12885.56859
1057,1324,-0.011138488,0.066480711,0.06326253,-0.707106781,8.66E-17,0.707106781,7357.321313
1063,1340,0.005842547,0.055556767,0.017400319,0,0,-1,19964.34316
1042,1384,0.002182149,0.032459155,0.015035573,-0.707106781,-0.707106781,6.12E-17,12171.02176
1064,1392,-0.009437003,0.068689458,0.062357698,-0.5,0.5,0.707106781,16460.48423
1070,1394,-0.013101064,0.061527617,0.063758075,-0.707106781,0.707106781,6.12E-17,9610.366587
1074,1421,0.005989864,0.051107932,0.013581982,-0.5,0.5,-0.707106781,10623.07731
1086,1435,-0.003803758,0.039266776,0.064951584,-1.84E-16,-1,6.12E-17,18320.68276
1077,1436,-0.00595598,0.040594861,0.065553434,-0.5,-0.5,0.707106781,10077.17186
1072,1440,0.004890816,0.02932032,0.014566763,-0.707106781,-0.707106781,6.12E-17,11005.60061
1088,1444,-0.001236565,0.038268622,0.063815907,-1.30E-16,-0.707106781,0.707106781,8417.346249
1094,1445,-0.003507329,0.039825391,0.062543035,-0.5,-0.5,0.707106781,9496.471202
1104,1448,-0.004771749,0.042044871,0.058215067,-1.30E-16,-0.707106781,0.707106781,11618.75858
1099,1454,-0.009818611,0.070263028,0.066789992,-0.5,0.5,0.707106781,14050.44709
1092,1455,-0.011054836,0.058475874,0.056358673,-0.707106781,0.707106781,6.12E-17,13963.24029
1108,1457,-0.010260385,0.05089641,0.056344755,-0.707106781,8.66E-17,0.707106781,13959.87162
1125,1459,-0.007073214,0.043667383,0.059780851,-0.707106781,8.66E-17,0.707106781,13375.81386
1115,1468,-0.01153961,0.067718416,0.066826113,-0.707106781,0.707106781,6.12E-17,6833.582902
1120,1470,-0.011493633,0.049827695,0.061255157,-0.707106781,8.66E-17,0.707106781,16298.66213
1131,1471,-0.012587525,0.051099412,0.063582107,-0.707106781,8.66E-17,0.707106781,15640.45488
1136,1472,-0.012436286,0.052614935,0.061584521,-0.707106781,8.66E-17,0.707106781,15863.13338
1143,1476,-0.01157895,0.04830176,0.063690513,-0.707106781,8.66E-17,0.707106781,15991.45206
1117,1486,0.005844695,0.067595355,0.033198707,-0.5,0.5,0.707106781,5371.900243
1154,1490,-0.010225174,0.04886857,0.058658492,-0.707106781,8.66E-17,0.707106781,13593.18802
1153,1491,-0.008587113,0.046079095,0.058394156,-1.84E-16,-1,6.12E-17,16514.34266
1174,1492,-0.010159863,0.047117174,0.061222669,-0.707106781,8.66E-17,0.707106781,12017.35878
