,retraction_ind,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,stress_induced
871,208,-0.010141341,0.011913107,0.032743927,-0.5,-0.866025404,6.12E-17,13855.06049
785,215,-0.009130201,-0.005876886,0.025671119,-1.59E-16,-0.866025404,0.5,10522.07219
808,216,-0.01000363,-0.003231651,0.024769757,-0.433012702,-0.75,0.5,15362.22906
799,217,-0.010462988,-0.005466788,0.023122624,-0.5,-0.866025404,6.12E-17,10609.24245
757,218,-0.002005163,0.038645819,0.058382701,-0.5,0.866025404,6.12E-17,7403.133252
760,219,-0.001237246,0.039752275,0.060787521,-0.5,0.866025404,6.12E-17,7064.932766
818,221,-0.001834362,0.040725213,0.062847726,-0.5,0.866025404,6.12E-17,7451.081148
822,222,-0.003505185,0.039490264,0.061083566,-0.5,0.866025404,6.12E-17,8399.318606
974,223,-0.009123038,0.00998705,0.04251042,-0.25,-0.433012702,0.866025404,15243.79105
901,253,-0.004937708,0.001683932,0.014829224,0,0,-1,10751.12051
923,254,-0.003759736,0.003936719,0.015374826,0,0,-1,10544.00838
889,255,-0.002007626,0.002694006,0.014349071,0,0,-1,10072.24811
902,256,-0.001671607,0.005649647,0.01557254,-0.75,0.433012702,-0.5,13775.61372
925,257,-0.004569722,0.005728694,0.016375702,-0.75,0.433012702,-0.5,15054.80692
947,259,-0.005480354,0.003799472,0.016077444,0,0,-1,11206.81052
965,260,-0.006790511,0.005009166,0.017366743,0,0,-1,9750.876461
948,294,-0.005050145,0.034497399,0.052728426,-0.433012702,0.75,0.5,10254.34728
966,295,-0.005309015,0.033031136,0.050974205,-0.433012702,0.75,0.5,10858.79898
990,296,-0.006935686,0.033382714,0.053112917,-0.433012702,0.75,0.5,10354.92426
1002,325,-0.000691014,0.016811384,0.022585014,-0.25,-0.433012702,-0.866025404,16263.27858
1050,327,-0.00983164,0.015890146,0.053637102,-0.25,-0.433012702,0.866025404,14819.48142
1040,328,-0.01130702,0.020366134,0.05250895,-0.75,-0.433012702,0.5,12268.094
1004,338,-0.008228346,0.033783101,0.055737264,-0.433012702,0.75,0.5,10131.88009
1011,339,-0.008928198,0.031608988,0.053771943,-0.433012702,0.75,0.5,10754.02149
1025,340,-0.010149611,0.031526785,0.056630213,-0.433012702,0.75,0.5,15718.47343
1021,348,-0.009500948,0.034006741,0.059154861,-0.5,0.866025404,6.12E-17,12660.01762
1062,349,-0.010346189,-0.001059246,0.024094932,-0.433012702,-0.25,0.866025404,9800.048226
1079,350,-0.010681349,-0.00253557,0.021986032,-0.433012702,-0.75,0.5,12018.19951
1109,356,-0.010924384,0.018815663,0.054439079,-0.5,6.12E-17,0.866025404,16363.04721
1097,376,-0.009520398,0.001462494,0.027585249,-9.18E-17,-0.5,0.866025404,10732.49861
1135,377,-0.008324786,-0.000868395,0.02868522,-0.433012702,-0.75,-0.5,15673.64596
1149,378,-0.008293796,0.001518043,0.030139772,-0.433012702,-0.75,-0.5,10001.58518
1159,379,-0.006278116,-0.002936375,0.0296054,-0.5,-0.866025404,6.12E-17,8517.708612
1163,380,-0.008569048,-0.003332174,0.027245624,-9.18E-17,-0.5,0.866025404,9505.145922
1090,383,-0.005943312,0.035282649,0.054753289,-0.433012702,0.75,0.5,10289.31653
1242,384,-0.008920521,0.013688827,0.051794536,-1.59E-16,-0.866025404,-0.5,12499.81255
1179,395,-0.011746186,0.028576976,0.059722919,-0.75,-0.433012702,0.5,9807.432091
1188,401,-0.009574946,-0.001005696,0.026252866,-9.18E-17,-0.5,0.866025404,10031.99163
1206,402,-0.010307776,0.001065596,0.024971172,-0.5,-0.866025404,6.12E-17,11372.77189
1272,403,-0.006107646,-0.016227785,0.020816803,-0.5,-0.866025404,6.12E-17,19198.89684
1253,404,-0.007627156,-0.014541035,0.01854568,-0.5,-0.866025404,6.12E-17,10488.96187
1214,407,-0.007003378,-0.005866463,0.027889203,-0.25,-0.433012702,0.866025404,9274.741117
1292,411,-0.004194184,0.010811226,0.054171238,-1,1.22E-16,6.12E-17,12449.47715
1336,412,-0.007013152,0.011969388,0.052859034,-1.59E-16,-0.866025404,-0.5,11943.54122
1353,413,-0.005648808,0.010054568,0.051166099,-1.59E-16,-0.866025404,-0.5,10729.75049
1308,416,-0.00986874,0.017212637,0.034903668,-0.75,-0.433012702,0.5,21005.34769
1244,421,-0.003171845,0.034416497,0.051465522,-0.5,0.866025404,6.12E-17,12344.10543
1301,422,-0.00351656,0.035889011,0.053722747,-0.433012702,0.75,0.5,9849.393603
1299,423,-0.000904034,0.035729442,0.05253116,-0.5,0.866025404,6.12E-17,8689.49708
1372,430,-0.008193742,0.013697164,0.054010641,-0.5,6.12E-17,0.866025404,10969.31056
1363,432,-0.010008029,-0.009891485,0.017765487,-1.59E-16,-0.866025404,-0.5,8854.674987
1407,433,-0.008554308,-0.012389704,0.016620653,-0.866025404,1.06E-16,-0.5,11796.33608
1424,434,-0.009432564,-0.012184303,0.019509293,-0.866025404,-0.5,6.12E-17,16471.53136
1393,436,-0.011537163,0.021934455,0.054775357,-0.866025404,1.06E-16,0.5,12912.41391
1438,437,-0.010984556,0.019933872,0.057331212,-0.433012702,-0.25,0.866025404,11734.32314
1460,441,-0.008310175,0.014681996,0.05619356,-1.59E-16,-0.866025404,0.5,10668.65074
1475,442,-0.008043787,0.011653807,0.05026136,-0.433012702,-0.75,0.5,13646.44547
1544,443,-0.009710208,0.013624996,0.049296588,-0.25,-0.433012702,0.866025404,15254.90671
1491,444,-0.009175303,-0.002880311,0.016456466,-0.25,0.433012702,-0.866025404,8819.053566
1511,445,-0.009342032,-0.001032695,0.017761666,0,0,-1,9180.430962
1514,446,-0.007643968,-0.000347137,0.015797215,-0.75,0.433012702,-0.5,11419.55281
1533,447,-0.008987763,0.0011697,0.018097222,-0.433012702,-0.75,-0.5,9253.0701
1562,448,-0.010199671,-0.000388208,0.019825967,-0.866025404,-0.5,6.12E-17,12724.75742
1598,451,-0.006428484,-0.014415568,0.01577737,-1.84E-16,-1,6.12E-17,11587.16758
1525,465,-0.000753929,0.032393202,0.047867682,-0.433012702,0.75,0.5,11052.13867
1632,473,-0.00982916,0.017110256,0.056733776,-1.59E-16,-0.866025404,0.5,11648.06125
1582,478,-0.001298064,-0.005405767,0.030369002,-1.84E-16,-1,6.12E-17,9649.769037
1591,479,-0.002176122,-0.008192567,0.029095169,-1.84E-16,-1,6.12E-17,10269.59793
1610,480,-0.003310809,-0.008280589,0.008861509,-0.866025404,-0.5,6.12E-17,6704.674282
1641,481,-0.003745963,-0.010538055,0.009941001,-1.84E-16,-1,6.12E-17,8894.440573
1663,482,-0.005620548,-0.008927633,0.010304005,-0.5,6.12E-17,-0.866025404,8489.490772
1679,483,-0.001368186,-0.010382654,0.00918959,-0.25,-0.433012702,-0.866025404,8918.159945
1689,484,-0.002391843,-0.012762453,0.011280836,-0.25,0.433012702,-0.866025404,8413.6504
1701,490,-0.003950133,-0.015733385,0.015441809,-0.5,-0.866025404,6.12E-17,12245.69942
1716,491,-0.002089314,-0.015018018,0.013655229,-0.5,-0.866025404,6.12E-17,8047.526988
1733,492,-0.001510392,-0.01653094,0.015801471,-0.866025404,1.06E-16,-0.5,9167.739797
1747,506,-0.00314907,-0.016922165,0.017194971,-0.5,-0.866025404,6.12E-17,11433.00815
1759,507,-0.005301591,-0.016209695,0.017726306,-0.433012702,-0.75,0.5,10086.51659
1781,509,-0.00480015,-0.013872066,0.013391034,-1.84E-16,-1,6.12E-17,8411.119703
1802,510,-0.007230977,-0.012136689,0.013934677,-1.59E-16,-0.866025404,-0.5,14268.60471
1831,511,-0.005347111,-0.011637447,0.011539364,-1.59E-16,-0.866025404,-0.5,13145.86599
1818,514,-0.002061274,0.012190203,0.058421321,-1.59E-16,-0.866025404,0.5,11119.14548
1847,515,-0.004139821,0.01215969,0.057058465,-0.433012702,-0.75,0.5,9228.003593
1857,516,-0.001687339,0.01112421,0.056242123,-9.18E-17,-0.5,0.866025404,12745.88241
1877,519,-0.004090087,0.003008556,0.036361877,-0.5,-0.866025404,6.12E-17,12110.61392
1890,520,-0.00254928,0.003909347,0.038735215,-1.59E-16,-0.866025404,0.5,12089.57457
1941,521,-0.004967386,0.00494109,0.038675286,-1.59E-16,-0.866025404,-0.5,12213.11404
1901,525,-0.00107196,-0.018060522,0.020855732,-1.59E-16,-0.866025404,0.5,13129.29321
1915,526,-0.001185446,-0.017637305,0.018032325,-0.5,-0.866025404,6.12E-17,10105.22479
1979,527,-0.003509827,-0.017485002,0.019358674,-0.5,-0.866025404,6.12E-17,9665.162669
1945,528,-0.010996391,0.021070048,0.060295288,-0.25,-0.433012702,0.866025404,17581.5727
1961,529,-0.009797866,0.01826538,0.059662662,-9.18E-17,-0.5,0.866025404,10352.39054
2010,530,-0.009618243,0.019554937,0.062503293,-1.59E-16,-0.866025404,0.5,14822.45159
2072,532,-0.008941173,-0.009898427,0.014981913,-1.59E-16,-0.866025404,-0.5,18086.1819
2057,533,-0.007430424,-0.00970764,0.012425347,-0.433012702,0.25,-0.866025404,11929.43482
1993,537,-0.003302574,-0.002282371,0.011429365,-0.25,0.433012702,-0.866025404,10899.89176
2030,538,-0.005900107,-0.004155193,0.011728001,-0.25,0.433012702,-0.866025404,14233.44577
2047,539,-0.005466372,-0.00128158,0.013377459,0,0,-1,10463.62701
2018,542,-0.000515229,-0.00140631,0.011513769,-0.433012702,0.25,-0.866025404,5154.075583
2088,543,-0.007664703,-0.003142729,0.014171002,-0.5,6.12E-17,-0.866025404,10078.21221
2110,546,-0.007835004,-0.005359904,0.013151071,-0.433012702,0.25,-0.866025404,9603.480749
2093,549,-0.002685704,9.00E-05,0.013053665,-0.75,0.433012702,-0.5,14662.07143
2125,556,-0.009085294,-0.005173471,0.015101299,-0.433012702,0.25,-0.866025404,10363.49881
2134,557,-0.008635222,-0.007491074,0.01376176,-0.5,-0.866025404,6.12E-17,14489.13861
2150,558,-0.009848021,-0.007492942,0.016241554,-0.75,0.433012702,-0.5,8443.922901
2178,560,-0.010331594,-0.009584853,0.020770028,-0.25,-0.433012702,0.866025404,14642.41589
2164,561,-0.008019106,0.017017256,0.061752614,-0.433012702,-0.25,0.866025404,14211.16606
2207,562,-0.010658943,-0.007392961,0.018949574,-0.433012702,-0.25,-0.866025404,7705.189523
2222,563,-0.010207006,-0.005090725,0.017551476,-0.75,0.433012702,-0.5,13060.83321
2210,568,-0.000580001,-0.016122703,0.025791856,-0.25,-0.433012702,0.866025404,10092.19307
2240,569,-0.00224828,-0.017257599,0.023629807,-1.84E-16,-1,6.12E-17,10067.03575
2271,571,-0.010813355,0.022329876,0.063130662,-0.25,-0.433012702,0.866025404,9772.005584
2250,575,-0.005474429,-0.014751812,0.025128756,-1,1.22E-16,6.12E-17,11799.16525
2320,579,-0.010792016,-0.005061501,0.020283936,-0.433012702,-0.75,-0.5,14909.56064
2285,580,-0.01025261,-0.002798476,0.01890224,-0.866025404,-0.5,6.12E-17,8292.89974
2265,581,-0.003371234,-0.015440935,0.025759542,-1.84E-16,-1,6.12E-17,15908.89906
2298,582,-0.010723063,-0.007276909,0.021479938,-0.25,-0.433012702,0.866025404,11132.9261
2327,583,-0.003741151,-0.017417761,0.021677069,-0.25,-0.433012702,0.866025404,9175.474936
2353,584,-0.004905814,-0.016338071,0.023565523,-1.59E-16,-0.866025404,-0.5,6778.936605
