,retraction_ind,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,stress_induced
853,447,-0.01207749,0.058736037,0.059082679,-0.75,0.433012702,0.5,19829.19963
842,448,0.004426434,0.040676154,0.020851385,-0.5,-0.866025404,6.12E-17,6731.518952
851,449,0.005265414,0.041910082,0.023689717,-1.59E-16,-0.866025404,-0.5,11856.97755
911,455,0.002104776,0.061975513,0.024255887,0,0,-1,18123.98301
887,456,0.004729584,0.06366419,0.024593074,-0.433012702,0.75,0.5,12248.70932
863,459,-0.005700919,0.045838386,0.050991237,-0.75,-0.433012702,0.5,18326.35168
873,460,-0.005040607,0.046923432,0.048394427,-0.433012702,-0.75,0.5,18742.78206
881,461,-0.003626682,0.044631731,0.049241025,-0.433012702,-0.75,0.5,18020.95762
916,462,0.00279122,0.043510493,0.024734125,-0.433012702,-0.75,-0.5,10573.75329
928,471,0.005165245,0.065732695,0.027348207,0,0,-1,9876.001932
962,478,-0.003397872,0.058170311,0.029898146,-0.433012702,0.25,-0.866025404,24990.5096
951,479,-0.00202595,0.061096251,0.028725242,0,0,-1,21800.85495
979,480,-0.002652742,0.058283053,0.027246729,0,0,-1,25219.31838
939,481,0.002420136,0.064239167,0.026611956,0,0,-1,14726.10813
994,485,-0.002854937,0.052876923,0.025136858,0,0,-1,22872.08098
1026,494,-0.002942748,0.05568495,0.025988445,0,0,-1,20226.86607
1000,499,0.005578499,0.067050129,0.030259985,-0.25,0.433012702,-0.866025404,8046.509965
1012,500,0.002874334,0.065911271,0.029370714,0,0,-1,12616.68142
1045,501,-0.002142284,0.050165247,0.024531258,-0.25,0.433012702,-0.866025404,26993.39516
1036,502,-0.000812638,0.047312304,0.024350192,-0.25,-0.433012702,-0.866025404,16391.58425
1059,503,-0.001883285,0.048796006,0.026462808,-0.433012702,0.25,-0.866025404,25788.89346
1098,517,-3.21E-05,0.059977017,0.024282005,0,0,-1,20310.0694
1084,518,-0.001410644,0.060088634,0.026158163,0,0,-1,20079.68019
1117,519,-0.003488783,0.055893596,0.028531363,-0.433012702,0.25,-0.866025404,25995.56034
1067,526,-0.007024543,0.065001719,0.052604228,-0.5,0.866025404,6.12E-17,11664.29531
1101,538,-0.012864225,0.049933933,0.0659547,-0.75,-0.433012702,0.5,16205.35091
1128,545,0.003044619,0.044569742,0.030325593,-0.25,-0.433012702,-0.866025404,23460.29584
1140,546,0.005840401,0.05769306,0.01929283,0,0,-1,11376.83247
1159,557,-0.003433145,0.053372823,0.027642448,-0.433012702,-0.75,-0.5,25082.66152
1147,559,0.000273419,0.063986741,0.028911032,-0.25,0.433012702,-0.866025404,18580.15738
1183,560,-0.002965763,0.060176354,0.031887908,-0.433012702,0.25,-0.866025404,21622.43099
1169,563,-0.007355474,0.055903003,0.047075305,-0.866025404,0.5,6.12E-17,26234.87855
1193,564,-0.006498236,0.057876155,0.04527266,-0.433012702,0.75,-0.5,28823.03878
1205,568,-0.001345583,0.062996596,0.031592809,-0.5,6.12E-17,-0.866025404,12357.22876
1229,574,-0.000677771,0.064356111,0.034171633,-0.433012702,0.75,0.5,12041.65585
1212,575,0.000923575,0.065274477,0.031773143,-0.433012702,0.75,-0.5,10482.3983
1253,586,-0.002490513,0.061863169,0.034173254,-0.5,0.866025404,6.12E-17,16782.6107
1225,608,0.003456513,0.066730969,0.032253124,-0.433012702,0.25,-0.866025404,8997.516714
1239,609,0.001566202,0.066246018,0.034383416,-0.25,0.433012702,0.866025404,10671.38455
1278,610,0.003755879,0.067300208,0.034599189,-0.433012702,0.25,-0.866025404,8948.317767
1301,612,-0.003499688,0.060631052,0.036597803,-0.433012702,0.75,0.5,18384.08997
1280,613,-0.011178724,0.053625189,0.057032555,-0.866025404,1.06E-16,0.5,18506.48433
1263,614,-0.010677975,0.055835158,0.055106301,-0.866025404,1.06E-16,0.5,18752.07441
1291,624,-0.00213839,0.063338965,0.036557056,-0.75,0.433012702,0.5,15931.01113
1322,625,-0.000103792,0.065615475,0.036654357,-0.433012702,0.25,-0.866025404,10159.75767
1342,657,-0.003273902,0.062133305,0.038923487,-0.433012702,0.25,0.866025404,15159.90636
1324,662,0.005433113,0.068167061,0.036375754,-0.433012702,0.75,0.5,7524.602643
1341,667,0.000715894,0.066642806,0.039212678,-0.433012702,0.25,-0.866025404,9444.54357
1378,668,-0.001575459,0.06464909,0.0390823,-0.866025404,1.06E-16,0.5,12976.10224
1372,682,0.002394007,0.067182533,0.036733739,-0.25,0.433012702,-0.866025404,8422.680296
1355,683,0.003415304,0.06803859,0.03920291,-0.25,0.433012702,0.866025404,9834.656532
1387,693,0.001634883,0.06782449,0.041867536,-0.75,0.433012702,0.5,9612.152156
1394,694,0.004468303,0.068937778,0.041861754,-0.433012702,0.75,0.5,7110.312765
1405,695,0.00542112,0.043930463,0.031453766,-1.59E-16,-0.866025404,-0.5,18791.12382
1408,696,0.005941385,0.044158354,0.034314815,-9.18E-17,-0.5,0.866025404,11021.7313
1424,703,-0.004403987,0.061037712,0.041207679,-0.25,0.433012702,-0.866025404,19951.10659
1446,704,-0.004287654,0.059434291,0.038972855,-0.433012702,0.75,0.5,22383.13785
1434,705,-0.004986033,0.058717351,0.041068546,-0.75,0.433012702,0.5,22170.57464
1429,709,0.005852991,0.04393417,0.039659381,-0.5,-0.866025404,6.12E-17,15547.51304
1457,715,-0.011176457,0.061083678,0.057715911,-0.433012702,0.75,0.5,16290.71726
1468,716,-0.009874472,0.063397571,0.056340087,-0.75,0.433012702,0.5,12694.0088
1476,717,-0.010006608,0.060787626,0.054973565,-0.433012702,0.75,0.5,25735.17196
1499,721,-0.0009589,0.066010982,0.041767158,-0.25,0.433012702,0.866025404,11549.19798
1492,726,-0.009265567,0.066054322,0.057740472,-0.75,0.433012702,0.5,10080.42805
1517,727,-0.01090937,0.063746236,0.059161719,-0.433012702,0.75,0.5,13382.92651
1509,734,-0.000227635,0.067592666,0.044873625,-0.433012702,0.75,0.5,13486.29736
1486,738,0.00111493,0.076841526,0.064378895,-0.433012702,0.75,0.5,7722.355822
1527,739,0.0029197,0.076549955,0.061895326,-0.433012702,0.75,0.5,7607.839242
1532,740,-4.78E-05,0.075723894,0.061875235,-0.433012702,0.75,0.5,7518.775821
1539,744,0.002811604,0.069057442,0.044546183,-0.75,0.433012702,0.5,10234.14429
1546,748,-0.005455303,0.059699986,0.043352604,-0.75,0.433012702,0.5,19534.25434
1556,753,-0.004513776,0.062510364,0.043866549,-0.866025404,1.06E-16,0.5,17562.2469
1563,757,-0.002745698,0.065204844,0.044263493,-0.433012702,0.75,0.5,13173.53194
1574,758,-0.003037838,0.063663028,0.041484497,-0.75,0.433012702,0.5,14674.57004
1583,768,-0.006913273,0.053365014,0.046476107,-0.75,0.433012702,0.5,25233.52545
1599,771,-0.002590725,0.06663081,0.047109246,-0.433012702,0.75,0.5,15504.75543
1593,774,0.003950184,0.042019691,0.045896761,-0.75,-0.433012702,0.5,15614.89496
1608,775,0.005302834,0.043026052,0.042835128,-1.59E-16,-0.866025404,0.5,14890.5547
1612,789,-0.001327242,0.04359106,0.047696896,-0.75,-0.433012702,0.5,14750.54061
1625,792,-0.005556379,0.041570883,0.061492011,-0.866025404,1.06E-16,0.5,14488.19371
1633,793,-0.006615811,0.04170071,0.063789658,-0.25,-0.433012702,0.866025404,13057.40902
1650,794,-0.007812956,0.043234553,0.062659949,-0.866025404,1.06E-16,0.5,13231.278
1620,806,0.005699713,0.040604264,0.048537128,-0.433012702,-0.75,0.5,13255.73288
1643,813,-0.004550999,0.064140439,0.046604216,-0.75,0.433012702,0.5,18734.2294
1660,814,0.002714449,0.041174084,0.048625886,-0.433012702,-0.75,0.5,14771.27705
1675,815,0.001162845,0.042704891,0.046573754,-0.75,-0.433012702,0.5,14054.51315
1665,823,0.002232311,0.070546947,0.049505267,-0.433012702,0.75,0.5,8490.17891
1670,824,0.004066734,0.070139721,0.047171,-0.433012702,0.75,0.5,8992.190431
1682,825,0.001379945,0.069248907,0.04715436,-0.433012702,0.75,0.5,6802.733219
1689,829,0.003665609,0.039840925,0.050918575,-0.433012702,-0.75,0.5,12941.0045
1695,832,-0.006167832,0.063249134,0.048925571,-0.75,0.433012702,0.5,14329.50689
1716,833,-0.006163177,0.060995042,0.046494443,-0.75,0.433012702,0.5,14706.11228
1725,834,-0.007599935,0.060764447,0.049598172,-0.75,0.433012702,0.5,24019.2514
1709,835,0.000308657,0.041823246,0.049302723,-0.433012702,-0.75,0.5,14565.78731
1703,838,0.006103069,0.039409678,0.051432982,-0.433012702,-0.75,0.5,12507.8856
1733,840,-0.007481855,0.062888697,0.051274382,-0.433012702,0.75,0.5,10037.81583
1742,841,-0.008849241,0.060655549,0.052268405,-0.75,0.433012702,0.5,13668.16663
1752,850,-0.007403782,0.051624354,0.048615679,-0.866025404,1.06E-16,0.5,22038.92469
1759,851,-0.006584621,0.047882397,0.050181177,-0.866025404,1.06E-16,0.5,16050.68273
1768,852,-0.006322735,0.04921633,0.048239138,-0.75,-0.433012702,0.5,21219.18412
1776,862,-0.008744148,0.058333114,0.050711721,-0.75,0.433012702,0.5,21006.11348
1786,863,-0.007509181,0.058389254,0.048057619,-0.75,0.433012702,0.5,24217.50952
1795,864,-0.000700381,0.068234146,0.047730755,-0.433012702,0.75,0.5,9687.555359
1802,865,6.85E-05,0.069488995,0.049160428,-0.433012702,0.75,0.5,13229.38518
1808,869,0.000296793,0.038365457,0.061333738,-0.25,-0.433012702,0.866025404,12321.358
1815,870,-0.0017599,0.039247032,0.061264865,-0.25,-0.433012702,0.866025404,13715.72848
1828,871,-0.002503522,0.0683553,0.050169617,-0.433012702,0.75,0.5,9719.946017
1822,872,-4.44E-05,0.070552535,0.051395062,-0.433012702,0.75,0.5,9322.619071
1865,873,-0.001394403,0.049338717,0.021810103,-0.25,0.433012702,-0.866025404,21877.18454
1841,877,-0.004233111,0.043645557,0.052077211,-0.866025404,1.06E-16,0.5,16782.43763
1849,878,-0.002013111,0.042540964,0.050532918,-0.866025404,1.06E-16,0.5,17524.78206
1836,885,0.002575405,0.071980797,0.052204337,-0.433012702,0.75,0.5,9155.372255
1856,886,0.005362886,0.07300999,0.053189769,-0.433012702,0.75,0.5,7373.427835
1873,887,0.005310579,0.071479805,0.050018221,-0.5,0.866025404,6.12E-17,5186.298254
1907,889,-0.009896458,0.058242321,0.053514205,-0.866025404,0.5,6.12E-17,14448.41046
1886,890,-0.007565176,0.047559399,0.052874394,-0.866025404,1.06E-16,0.5,18788.12274
1894,891,-0.007798691,0.049810305,0.050706159,-0.75,0.433012702,0.5,20046.18334
1877,896,0.002826073,0.073542826,0.054922104,-0.75,0.433012702,0.5,6459.273564
1881,897,-0.000131491,0.072195746,0.054381929,-0.433012702,0.75,0.5,8490.170084
1916,898,-0.005487129,0.074169494,0.066249587,-0.25,0.433012702,0.866025404,14656.92619
1912,903,0.00541494,0.074601807,0.055965479,-0.433012702,0.75,0.5,5067.751735
1924,907,-0.009053668,0.050281145,0.053495094,-0.75,0.433012702,0.5,23322.21521
1945,908,-0.008822395,0.052370898,0.051254623,-0.75,0.433012702,0.5,20731.32064
1954,917,-0.010005957,0.053049743,0.0541634,-0.75,0.433012702,0.5,21869.1267
1932,931,-0.004360192,0.072970532,0.060644403,-0.433012702,0.75,0.5,10425.54658
1964,932,-0.012169942,0.061314426,0.060573339,-0.75,0.433012702,0.5,18193.0978
1940,936,0.005796415,0.037577815,0.060128581,-0.75,-0.433012702,0.5,7725.778738
2000,937,0.003921125,0.038169872,0.058160331,-9.18E-17,-0.5,0.866025404,18806.49253
1973,955,0.004042759,0.077527173,0.064622208,-0.433012702,0.75,0.5,7284.348822
1978,956,0.005958059,0.077005707,0.062294193,-0.433012702,0.75,0.5,5874.996776
1983,964,0.00204067,0.077855103,0.067367993,-0.25,0.433012702,0.866025404,10620.26951
1993,965,-0.000508267,0.076879904,0.066366211,-0.25,0.433012702,0.866025404,11947.83481
1990,977,1.07E-05,0.033815011,0.014372544,-0.866025404,-0.5,6.12E-17,9786.039718
2008,978,0.002206878,0.034853801,0.016014334,-0.866025404,-0.5,6.12E-17,9076.979414
2011,990,-0.000203238,0.04092237,0.052036308,-0.75,-0.433012702,0.5,12878.9171
2043,991,0.006076125,0.053249683,0.015447625,-9.18E-17,-0.5,-0.866025404,12108.74905
2049,992,0.003689121,0.051641498,0.015060697,-0.25,0.433012702,-0.866025404,16938.81697
2026,1010,9.78E-05,0.031139286,0.013393048,-0.5,-0.866025404,6.12E-17,14711.81875
2018,1024,-0.001482106,0.075909279,0.064404085,-0.433012702,0.75,0.5,10112.89217
2029,1025,-0.002701852,0.07462509,0.062367298,-0.433012702,0.75,0.5,7699.266865
2061,1036,-0.013762712,0.058257043,0.064576946,-0.75,0.433012702,0.5,17820.72818
2078,1038,-0.014099742,0.060665198,0.066742614,-0.75,0.433012702,0.5,15113.48158
2072,1062,-0.012949108,0.058685955,0.061774243,-0.5,0.866025404,6.12E-17,14168.2022
2055,1065,0.002519746,0.030044088,0.014197035,-0.433012702,-0.75,0.5,12608.62001
2090,1066,0.001022459,0.028574238,0.012467062,-0.433012702,-0.75,0.5,7092.634056
2089,1067,0.003197316,0.027791319,0.013315208,-1.84E-16,-1,6.12E-17,7366.356254
2098,1078,-0.002469066,0.070160992,0.053179577,-0.433012702,0.75,0.5,16861.24329
2105,1098,0.001662711,0.040533639,0.050806195,-0.75,-0.433012702,0.5,13372.68911
2129,1109,-0.006156994,0.044993315,0.053814847,-0.75,-0.433012702,0.5,14725.45942
2114,1138,0.00364213,0.03775879,0.060337648,-0.75,-0.433012702,0.5,9391.484712
2120,1139,0.001770726,0.038380925,0.059378028,-0.25,-0.433012702,0.866025404,11873.46574
2168,1157,5.12E-05,0.062161066,0.026330715,0,0,-1,13475.74725
2137,1166,-0.001266432,0.038434088,0.01380206,-0.866025404,-0.5,6.12E-17,11934.73014
2153,1170,0.003777087,0.050291929,0.01340211,-0.433012702,0.25,-0.866025404,13957.28274
2178,1171,0.002383848,0.04994395,0.014738641,-0.25,0.433012702,-0.866025404,11453.23702
2143,1172,0.004363625,0.03359931,0.015874544,-0.5,-0.866025404,6.12E-17,10808.96852
2148,1173,0.004731059,0.035827868,0.016722791,-1.84E-16,-1,6.12E-17,15190.73448
2185,1177,-0.006567287,0.044237006,0.056747921,-0.75,-0.433012702,0.5,12024.83166
2193,1178,-0.00765056,0.046183724,0.055497192,-0.866025404,1.06E-16,0.5,16919.85168
2169,1183,0.000712166,0.07403855,0.056900796,-0.433012702,0.75,0.5,10695.2346
2203,1184,-0.003057526,0.075897537,0.067057028,-0.433012702,0.75,0.5,10430.75896
2210,1185,-0.003584996,0.074913867,0.064711004,-0.433012702,0.75,0.5,9988.595666
2225,1192,-0.009000105,0.048241977,0.055833519,-0.75,0.433012702,0.5,20158.21221
2217,1211,-0.00803257,0.068857796,0.059285112,-0.433012702,0.75,0.5,16000.93204
2237,1212,-0.007269413,0.067896746,0.056284845,-0.5,0.866025404,6.12E-17,7160.185679
2249,1226,-0.000675844,0.04498674,0.01480793,-0.5,6.12E-17,-0.866025404,19256.896
2263,1228,-0.008166694,0.065471292,0.055029914,-0.866025404,0.5,6.12E-17,11248.72593
2252,1236,0.00168701,0.037349299,0.063534424,-9.18E-17,-0.5,0.866025404,9057.201447
2274,1237,0.002360206,0.037724987,0.061441928,-0.25,-0.433012702,0.866025404,11097.88625
2267,1238,0.004450937,0.03709631,0.062702157,-9.18E-17,-0.5,0.866025404,9603.23681
2283,1249,-0.004583699,0.042898633,0.055059079,-0.866025404,1.06E-16,0.5,15909.61046
2291,1250,-0.002424745,0.041803159,0.053468503,-0.25,-0.433012702,0.866025404,19169.45861
2316,1252,-0.011811931,0.064029895,0.061995886,-0.866025404,-0.5,6.12E-17,20322.9553
2300,1253,-0.010249998,0.066378072,0.060636509,-0.433012702,0.75,0.5,11568.23811
2325,1262,0.003578483,0.03647507,0.065715253,-1.84E-16,-1,6.12E-17,7460.523489
2326,1264,0.000701553,0.036954015,0.066195644,-0.25,-0.433012702,0.866025404,16356.15677
2344,1289,-0.002775187,0.050790928,0.027003542,-0.433012702,0.25,-0.866025404,20577.47273
2371,1302,0.001209332,0.051226549,0.016974164,-0.433012702,0.25,-0.866025404,16954.07218
2336,1304,0.005245524,0.037893564,0.018049752,-1.84E-16,-1,6.12E-17,27602.28041
2363,1309,0.002081686,0.02693117,0.011539043,-0.433012702,-0.75,-0.5,13833.52941
2351,1318,-0.004922096,0.069496132,0.055038497,-0.5,0.866025404,6.12E-17,10058.77988
2382,1324,-0.011138488,0.066480711,0.06326253,-0.75,0.433012702,0.5,13794.43898
2400,1340,0.005842547,0.055556767,0.017400319,0,0,-1,19964.34316
2377,1384,0.002182149,0.032459155,0.015035573,-1.59E-16,-0.866025404,0.5,10691.94119
2404,1392,-0.009437003,0.068689458,0.062357698,-0.5,0.866025404,6.12E-17,9253.508431
2413,1394,-0.013101064,0.061527617,0.063758075,-0.5,0.866025404,6.12E-17,17033.74076
2426,1421,0.005989864,0.051107932,0.013581982,-0.25,0.433012702,-0.866025404,11624.31789
2439,1435,-0.003803758,0.039266776,0.064951584,-1.84E-16,-1,6.12E-17,18320.68276
2441,1436,-0.00595598,0.040594861,0.065553434,-0.866025404,1.06E-16,0.5,13936.04078
2418,1440,0.004890816,0.02932032,0.014566763,-0.433012702,-0.75,0.5,6950.980916
2449,1444,-0.001236565,0.038268622,0.063815907,-0.25,-0.433012702,0.866025404,11257.73673
2465,1445,-0.003507329,0.039825391,0.062543035,-0.866025404,1.06E-16,0.5,9941.843638
2474,1448,-0.004771749,0.042044871,0.058215067,-0.866025404,1.06E-16,0.5,16953.8244
2458,1454,-0.009818611,0.070263028,0.066789992,-0.75,0.433012702,0.5,10257.85066
2491,1455,-0.011054836,0.058475874,0.056358673,-0.75,0.433012702,0.5,20175.11056
2482,1457,-0.010260385,0.05089641,0.056344755,-0.75,0.433012702,0.5,18892.7862
2500,1459,-0.007073214,0.043667383,0.059780851,-0.866025404,1.06E-16,0.5,11171.67856
2525,1468,-0.01153961,0.067718416,0.066826113,-0.433012702,0.25,0.866025404,14879.92224
2513,1470,-0.011493633,0.049827695,0.061255157,-0.866025404,0.5,6.12E-17,17782.19601
2518,1471,-0.012587525,0.051099412,0.063582107,-0.866025404,1.06E-16,0.5,14292.21562
2538,1472,-0.012436286,0.052614935,0.061584521,-0.5,0.866025404,6.12E-17,19707.09946
2551,1476,-0.01157895,0.04830176,0.063690513,-0.5,-0.866025404,6.12E-17,13133.198
2554,1486,0.005844695,0.067595355,0.033198707,-0.433012702,0.75,0.5,11258.06431
2561,1490,-0.010225174,0.04886857,0.058658492,-0.75,0.433012702,0.5,19267.78867
2578,1491,-0.008587113,0.046079095,0.058394156,-1.84E-16,-1,6.12E-17,16514.34266
2588,1492,-0.010159863,0.047117174,0.061222669,-0.866025404,1.06E-16,0.5,16082.5972
2579,1497,-0.00866602,0.063017614,0.053722676,-0.433012702,0.75,0.5,18369.85576
2597,1498,0.00546201,0.078309782,0.067185566,-0.25,0.433012702,0.866025404,9159.360027
2608,1512,-0.000522292,0.044364873,0.016493859,-0.75,-0.433012702,-0.5,14602.64896
2617,1513,-0.00099525,0.042964641,0.014936256,-0.5,-0.866025404,6.12E-17,16182.49463
