,retraction_ind,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,area_exposed,stress_induced,displacement
35,161,0.0045244214125,0.043048735708,0.0262003056705,-0.1710100716628343,-0.969846310392954,0.1736481776669304,1.6416361876180544e-05,6853.7729256933,0.0060490409804212
103,169,0.000998743926175,0.0456785224378,0.0289878342301,-0.1710100716628343,-0.969846310392954,-0.1736481776669303,1.582327939974665e-05,7523.407606456241,0.0059472378363015
130,170,-0.000704259902705,0.0471630617976,0.0275400150567,-0.1710100716628343,-0.969846310392954,0.1736481776669304,1.8211589819622822e-05,9288.59203593628,0.0074139603137142
61,171,0.000948273576796,0.0453942269087,0.0260093584657,-0.1710100716628343,-0.969846310392954,0.1736481776669304,1.5605588765202828e-05,7583.437065646503,0.0056742755419521
167,172,-0.00419539865106,0.057848777622,0.0368937589228,-0.4924038765061044,-0.852868531952443,0.1736481776669304,1.968009754205684e-05,12663.075189061605,0.0081541120267365
208,173,-0.00407844316214,0.0567790158093,0.0350483395159,-0.4924038765061044,-0.852868531952443,0.1736481776669304,1.9951839504441203e-05,13267.288660805334,0.0085882262118187
251,174,-0.00419952673838,0.0548831708729,0.0370009429753,-0.1710100716628343,-0.969846310392954,0.1736481776669304,2.021684249352551e-05,12588.13419209225,0.0084766157556635
6,205,0.00442052539438,0.0391419902444,0.0530839413404,-0.1503837331804352,-0.8528685319524432,0.5000000000000001,1.4752775725946693e-05,3371.1669169769284,0.004174111821314
290,279,-0.00379523332231,0.0570800937712,0.0326816178858,-0.4330127018922197,-0.7499999999999998,0.5000000000000001,1.9893077354525177e-05,13266.513810265413,0.0085402723411052
342,280,-0.00362870795652,0.0590923987329,0.0344903320074,-0.4924038765061044,-0.852868531952443,-0.1736481776669303,1.967584918235705e-05,13851.738301014737,0.0080579710690667
451,308,-0.00312334462069,0.051611289382,0.0322190783918,-0.1503837331804352,-0.8528685319524432,0.5000000000000001,1.926680094845887e-05,11087.92438536841,0.0079903158959006
544,309,-0.00345844426192,0.0523384399712,0.0351701006293,-0.1503837331804352,-0.8528685319524432,0.5000000000000001,1.971866981124921e-05,11458.279818235322,0.008357697010715
510,310,-0.00382157042623,0.0542136058211,0.0325364470482,-0.1710100716628343,-0.969846310392954,-0.1736481776669303,2.040232220892278e-05,13338.233269132605,0.0089546657752527
