,retraction_ind,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,area_exposed,stress_induced,displacement
15,9,-0.00712944474071,0.0712062269449,0.0620035156608,-0.8660254037844387,1.0605752387249068e-16,-0.4999999999999998,1.1811255357724818e-05,1217.9549608408106,0.0015349542147801
38,10,-0.00891390815377,0.0702170804143,0.0642288252711,-0.8660254037844386,-0.5000000000000001,6.123233995736766e-17,1.1679841363176672e-05,1699.9129998740286,0.0015461402242951
7,11,-0.00749010499567,0.0721572041512,0.0651875734329,-0.8660254037844387,1.0605752387249068e-16,-0.4999999999999998,1.0933246227601297e-05,848.8701521656033,0.0009817640841639
18,64,-0.00574123347178,0.0711486712098,0.0589715316892,-0.8660254037844386,1.0605752387249068e-16,0.5000000000000001,1.0457687362704342e-05,3574.237790946228,0.0011507978864013
29,65,-0.00466520618647,0.0708926767111,0.0569527596235,-1.0,1.2246467991473532e-16,6.123233995736766e-17,1.2161918258452014e-05,2198.0695282141787,0.0020583588662626
49,66,-0.00618213694543,0.0697254985571,0.0572688318789,-0.75,-0.4330127018922194,-0.4999999999999998,1.3525945534493916e-05,1885.2823278549777,0.0025928486391344
56,67,-0.000533487764187,0.0301332175732,0.0107719190419,-1.8369701987210294e-16,-1.0,6.123233995736766e-17,1.2980223990224673e-05,4522.021068513588,0.0027025025764194
70,68,-0.000138735718792,0.0293943881989,0.00789046566933,-1.8369701987210294e-16,-1.0,6.123233995736766e-17,1.2311197043812786e-05,3754.412682608332,0.0021944309592916
111,69,0.000814605329651,0.0275913402438,0.00971691682935,-1.8369701987210294e-16,-1.0,6.123233995736766e-17,1.2385059740857691e-05,3767.422242062982,0.0022317397926567
143,87,-0.000315940647852,0.0316215865314,0.00649395165965,-1.8369701987210294e-16,-1.0,6.123233995736766e-17,1.2944877687387714e-05,4085.285627290056,0.0026111470222976
173,88,0.00114093010779,0.0296314246953,0.00619244389236,-1.8369701987210294e-16,-1.0,6.123233995736766e-17,1.2450711094231166e-05,3663.831433111893,0.0022644105072693
