,retraction_ind,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,area_exposed,stress_induced,displacement
23,9,-0.00712944474071,0.0712062269449,0.0620035156608,-0.4330127018922191,0.75,0.5000000000000001,3.4997346951431944e-05,4039.381457029692,0.0024434628106048
7,10,-0.00891390815377,0.0702170804143,0.0642288252711,-0.4330127018922191,0.75,0.5000000000000001,3.5224446146153225e-05,4024.769839685585,0.0022637367976164
0,11,-0.00749010499567,0.0721572041512,0.0651875734329,-0.4330127018922191,0.75,0.5000000000000001,3.4972855831497206e-05,3575.1451079521694,0.0020974498015718
15,64,-0.00574123347178,0.0711486712098,0.0589715316892,-0.4330127018922191,0.75,0.5000000000000001,3.4938560464077766e-05,4293.428827162506,0.0026142373792236
39,65,-0.00466520618647,0.0708926767111,0.0569527596235,-0.4330127018922191,0.75,0.5000000000000001,3.483031405546869e-05,4420.726712586934,0.0028747227681588
31,66,-0.00618213694543,0.0697254985571,0.0572688318789,-0.4330127018922191,0.75,0.5000000000000001,3.504005859944561e-05,4626.236419603333,0.0027056036937485
57,67,-0.000533487764187,0.0301332175732,0.0107719190419,-0.4999999999999999,6.123233995736765e-17,-0.8660254037844387,3.5170235765813675e-05,2292.8092356760503,0.0007818633997616
87,68,-0.000138735718792,0.0293943881989,0.00789046566933,0.0,0.0,-1.0,3.544335161767566e-05,2964.5699874050065,0.0010956499017376
131,69,0.000814605329651,0.0275913402438,0.00971691682935,-0.4999999999999999,6.123233995736765e-17,-0.8660254037844387,3.498798678725385e-05,2010.2625222144547,0.0006955486623072
89,94,0.00166178075597,0.0390822552145,0.0566629320383,-9.184850993605147e-17,-0.4999999999999999,0.8660254037844387,3.528933509409124e-05,4569.128553537978,0.0011396903315366
59,95,-0.0010055154562,0.0396318733692,0.0585190020502,-0.2500000000000001,-0.4330127018922192,0.8660254037844387,3.5293368727231815e-05,4197.482271042947,0.0011928004838357
66,96,-0.000494765874464,0.0402709506452,0.0550585798919,-0.2500000000000001,-0.4330127018922192,0.8660254037844387,3.569899812505872e-05,5282.616048529279,0.0014122009017663
107,114,-0.0126849887893,0.0653414726257,0.0667149871588,-0.4330127018922191,0.75,0.5000000000000001,3.5455673662548114e-05,3814.866176185745,0.0019197258927861
97,115,-0.0117036672309,0.0664913058281,0.0652346014977,-0.4330127018922191,0.75,0.5000000000000001,3.544813580902082e-05,4662.859146549067,0.0027266817663602
141,116,-0.01241368521,0.0645101591945,0.0645244792104,-0.4330127018922191,0.75,0.5000000000000001,3.559113434425676e-05,4797.703920880966,0.0026944583876423
119,143,0.00570912333205,0.0393903777003,0.0195934232324,-0.4330127018922197,-0.7499999999999999,-0.4999999999999998,3.41686549400241e-05,3454.384210402783,0.0007422194999676
157,160,0.00281338160858,0.0441875271499,0.0274673420936,-0.4330127018922192,-0.25,-0.8660254037844387,4.119619369263799e-05,12486.53521880965,0.0034712450073572
138,161,0.0045244214125,0.043048735708,0.0262003056705,-0.75,-0.4330127018922194,-0.4999999999999998,3.6673297482661097e-05,5478.504209288329,0.00208768198381
166,162,0.00498384702951,0.0435087457299,0.0285996459424,-0.2500000000000001,-0.4330127018922192,-0.8660254037844387,4.004783773570306e-05,10703.968590075676,0.0035689178506263
208,170,-0.000704259902705,0.0471630617976,0.0275400150567,-0.4330127018922192,-0.25,-0.8660254037844387,4.436459309934774e-05,20405.579930013027,0.0044097885722015
181,171,0.000948273576796,0.0453942269087,0.0260093584657,-0.4330127018922192,-0.25,-0.8660254037844387,4.205057909588316e-05,14717.256098329786,0.0037308617382257
168,175,-0.00290308846161,0.0714539960027,0.0556573756039,-0.4330127018922191,0.75,0.5000000000000001,3.464553896860567e-05,4008.788879059131,0.002583483153152
183,176,-0.00347857782617,0.072363242507,0.0580045953393,-0.4330127018922191,0.75,0.5000000000000001,3.4639711446742574e-05,3605.040434353438,0.0021445600724357
211,192,-0.0139219528064,0.0553895942867,0.0652876198292,-0.75,0.4330127018922192,0.5000000000000001,3.5278935900572464e-05,3903.7673158806497,0.0017735780334999
220,193,-0.0136202722788,0.0526850819588,0.0657181814313,-0.75,0.4330127018922192,0.5000000000000001,3.541262531823628e-05,4248.590149833777,0.0021740535031004
195,201,0.00505499728024,0.0759426131845,0.0591547191143,-0.4330127018922191,0.75,0.5000000000000001,3.399692038431693e-05,2103.2923228524246,0.0019326892544976
190,202,0.00310863018967,0.0748637542129,0.0571842119098,-0.4330127018922191,0.75,0.5000000000000001,3.3968423044548364e-05,2430.853048554572,0.0019092824178067
229,203,0.0016571424203,0.0753790065646,0.0593168511987,-0.4330127018922191,0.75,0.5000000000000001,3.414411438100673e-05,2512.738465959419,0.0017239708957341
241,204,0.00203447462991,0.0396069101989,0.0534237138927,-0.2500000000000001,-0.4330127018922192,0.8660254037844387,3.604265552562575e-05,5108.657237877652,0.0015282092513725
234,205,0.00442052539438,0.0391419902444,0.0530839413404,-9.184850993605147e-17,-0.4999999999999999,0.8660254037844387,3.57619976321065e-05,4721.655491189984,0.0015623791594381
258,206,0.00414619268849,0.0386748425663,0.0554394833744,-0.2500000000000001,-0.4330127018922192,0.8660254037844387,3.533795768276196e-05,3773.7071890413326,0.0012841018443632
250,207,-0.00618324661627,0.0672079846263,0.0537867993116,-0.4330127018922191,0.75,0.5000000000000001,3.526481928720437e-05,5673.877776152924,0.0032650248148515
266,208,-0.00425128266215,0.0684296637774,0.0526731163263,-0.4330127018922191,0.75,0.5000000000000001,3.4890392158615605e-05,5086.2447550129,0.0029136732790199
274,209,-0.00516600999981,0.0666656270623,0.0514181442559,-0.4330127018922191,0.75,0.5000000000000001,3.527136761601267e-05,5780.099558521703,0.0028540276289144
290,249,0.00298936455511,0.0464184358716,0.00793115049601,0.0,0.0,-1.0,3.678901342429544e-05,5667.904361693786,0.0018906880862647
331,263,0.00489401165396,0.0254880227149,0.00783482287079,0.0,0.0,-1.0,3.500396688240019e-05,2606.731871143562,0.0009303538036631
298,274,0.00536077702418,0.0469144508243,0.00743998819962,0.0,0.0,-1.0,3.684119693152705e-05,5811.722558971044,0.0019952656072603
316,276,0.00381552358158,0.0480105951428,0.00965051539242,0.0,0.0,-1.0,3.726886305733277e-05,6749.987078033742,0.0023541961068419
353,277,-0.00228371028788,0.0373353138566,0.00774176418781,0.0,0.0,-1.0,3.6506562413424594e-05,4796.675973475242,0.0016287903069894
299,294,-0.00145767314825,0.0741744637489,0.059325620532,-0.4330127018922191,0.75,0.5000000000000001,3.44120294428947e-05,3079.009925461119,0.0020383561925313
304,295,-0.00147502461914,0.0729503557086,0.0567988865077,-0.4330127018922191,0.75,0.5000000000000001,3.443578327327698e-05,3499.7089142852883,0.002596942799023
337,296,-0.000974713475443,0.0433475412428,0.00944396853447,-0.2499999999999998,0.4330127018922193,-0.8660254037844387,3.66817609563535e-05,5463.443165945429,0.0014853766734198
380,298,0.00276355072856,0.0259835068136,0.0095750875771,-0.4999999999999999,6.123233995736765e-17,-0.8660254037844387,3.501353264792308e-05,2021.0520532964867,0.0006856873394961
362,303,0.000951699912548,0.0463397316635,0.0101922387257,0.0,0.0,-1.0,3.744703340043682e-05,6960.733019456739,0.0022932227266169
392,327,-0.00240971310996,0.0350073836744,0.00982464384288,-0.4330127018922193,0.2499999999999999,-0.8660254037844387,3.580262776872659e-05,3502.323836923536,0.0010137057826362
421,328,-0.00164503755514,0.0320079289377,0.00902066938579,-0.4330127018922193,0.2499999999999999,-0.8660254037844387,3.560670903381866e-05,3134.561715672084,0.0009156595479581
367,329,-0.00145740818698,0.0329238325357,0.0118187256157,-0.7500000000000001,0.4330127018922193,-0.4999999999999998,3.494526771782689e-05,2407.057470196171,0.000461061222916
401,330,-0.00171541364398,0.0412063077092,0.0123112667352,-0.4330127018922193,0.2499999999999999,-0.8660254037844387,3.664323246187137e-05,5123.718036930725,0.001418385733884
409,331,-0.00101383950096,0.0443736463785,0.0125578818843,-0.2499999999999998,0.4330127018922193,-0.8660254037844387,3.749426531298824e-05,7349.643362703565,0.0019783927258693
453,332,-0.00190233811736,0.0404447615147,0.00858301203698,-0.2499999999999998,0.4330127018922193,-0.8660254037844387,3.64276369168426e-05,4933.837073654687,0.0013474709255191
431,339,-0.00457910168916,0.0657342597842,0.0490912944078,-0.4330127018922191,0.75,0.5000000000000001,3.502515460640868e-05,6241.378406459599,0.0035174838654146
439,340,-0.00610062107444,0.0647161304951,0.0506422296166,-0.4330127018922191,0.75,0.5000000000000001,3.5636686717910566e-05,6844.116017510805,0.0032359896019623
428,342,0.0056722923182,0.0269964616746,0.0137709816918,-0.8660254037844386,-0.5000000000000001,6.123233995736766e-17,3.321225262688356e-05,853.6690298172524,0.0002891363180434
463,343,0.0037834898103,0.0255889967084,0.0118038933724,-0.75,-0.4330127018922194,-0.4999999999999998,3.40378397065134e-05,837.7825115664765,0.0003412670157752
485,347,0.00224137934856,0.0487104393542,0.0124939456582,0.0,0.0,-1.0,3.79068230559124e-05,8290.499844226793,0.0027006661788617
473,348,9.56611838774e-05,0.0467174053192,0.0135724432766,-0.2499999999999998,0.4330127018922193,-0.8660254037844387,3.76301840706174e-05,7776.467034814667,0.0020022672446058
514,349,-0.0022685455624,0.0381401367486,0.010887705721,-0.4330127018922193,0.2499999999999999,-0.8660254037844387,3.619530687102986e-05,4244.343191396345,0.0012047368921433
498,350,0.00507618812844,0.0496698655188,0.0115609159693,0.0,0.0,-1.0,3.745266442541969e-05,7419.893431026616,0.0026078616125381
488,351,-0.00156633730512,0.0358053483069,0.0127895465121,-0.7500000000000001,0.4330127018922193,-0.4999999999999998,3.517931937631504e-05,2775.3184229000253,0.0005615894323677
467,361,5.15357896802e-05,0.0364212878048,0.0152494767681,-0.8660254037844386,-0.5000000000000001,6.123233995736766e-17,3.2860818281746284e-05,1789.0184592380874,0.0006029050085739
500,362,0.00233232113533,0.0374344401062,0.0170331206173,-0.8660254037844386,-0.5000000000000001,6.123233995736766e-17,3.284797723643893e-05,1953.231398262736,0.0007864398725601
505,363,5.57260864298e-05,0.0385265052319,0.0158959552646,-0.8660254037844387,1.0605752387249068e-16,-0.4999999999999998,3.499383439945466e-05,2093.5503558842825,0.0007486492541327
520,364,0.00347101734951,0.0393845178187,0.0187247823924,-0.4330127018922197,-0.7499999999999999,-0.4999999999999998,3.4254110431820014e-05,4001.817689784796,0.0008962601855475
524,365,0.00110028055497,0.0398722179234,0.0173708535731,-0.75,-0.4330127018922194,-0.4999999999999998,3.467122938671901e-05,2178.1093632806947,0.0008590537521138
540,383,0.000853202247526,0.0437149740756,0.020221548155,-0.8660254037844387,1.0605752387249068e-16,-0.4999999999999998,3.603679489847163e-05,4175.030993659261,0.0014578739487445
