,retraction_ind,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,area_exposed,stress_induced,displacement
144,10,-0.00891390815377,0.0702170804143,0.0642288252711,-0.1710100716628343,0.969846310392954,0.1736481776669304,3.083296713646068e-05,3513.9889316100184,0.0064244623431419
86,81,-0.0156482998282,0.0603889264166,0.0752427950501,-0.4924038765061038,0.8528685319524433,0.1736481776669304,3.006442741976058e-05,2635.507566460386,0.0045481632212665
0,95,-0.0010055154562,0.0396318733692,0.0585190020502,-0.6040227735550536,-0.2198463103929541,0.766044443118978,3.1727186785518926e-05,19938.915665782053,0.002565714342435
176,114,-0.0126849887893,0.0653414726257,0.0667149871588,-0.1710100716628343,0.969846310392954,0.1736481776669304,2.9201455414394056e-05,3372.741142993309,0.0039421532682457
203,116,-0.01241368521,0.0645101591945,0.0645244792104,-0.4330127018922191,0.75,0.5000000000000001,3.0507233618653537e-05,3707.7005320616536,0.0059343441176702
28,166,-0.0150368399918,0.0532023832202,0.0709462761879,-0.4924038765061038,0.8528685319524433,0.1736481776669304,2.9568858992926664e-05,3564.2202356300663,0.0036416605295396
51,168,-0.0151826655492,0.056567478925,0.0702195167542,-0.6634139481689383,0.5566703992264195,0.5000000000000001,2.9333035601038453e-05,3655.677789162704,0.0039184548471628
114,192,-0.0139219528064,0.0553895942867,0.0652876198292,-0.7544065067354888,0.6330222215594892,0.1736481776669304,2.982093642943361e-05,4149.207890263681,0.0046452558379801
240,193,-0.0136202722788,0.0526850819588,0.0657181814313,-0.7544065067354888,0.6330222215594892,0.1736481776669304,3.036024925896425e-05,4318.775221292216,0.0050792293444364
402,386,-0.00940774194896,0.0554870925844,0.0518235713243,-0.1503837331804352,0.8528685319524433,-0.4999999999999998,3.1212400069318764e-05,8828.045355084434,0.0072774201606904
329,387,-0.00827954243869,0.0564477555454,0.0493338443339,-0.1710100716628343,0.969846310392954,-0.1736481776669303,3.161616712890444e-05,10483.484638467216,0.0083576807676835
458,388,-0.00812951289117,0.054180316627,0.0490727908909,-0.4924038765061038,0.8528685319524433,0.1736481776669304,3.163018477884963e-05,10482.579537550851,0.00825242375482
266,433,-0.0125335874036,0.056701362133,0.0601991973817,-0.4924038765061038,0.8528685319524433,0.1736481776669304,3.18528142551967e-05,5759.799833688289,0.0071728883139113
298,434,-0.0121943447739,0.0543593354523,0.0597056783736,-0.4924038765061038,0.8528685319524433,0.1736481776669304,3.050494046305055e-05,6040.099310397452,0.0052636320539403
361,446,-0.0117675932124,0.0562601611018,0.0579029880464,-0.4924038765061038,0.8528685319524433,0.1736481776669304,3.123685027038331e-05,6083.63328938204,0.0066675291285569
428,447,-0.0120774898678,0.0587360374629,0.0590826794505,-0.4924038765061038,0.8528685319524433,0.1736481776669304,3.113810137204279e-05,5517.742842802792,0.0066361268451472
498,521,-0.0126648647711,0.0666549950838,0.0689085423946,-0.4924038765061038,0.8528685319524433,0.1736481776669304,3.0395428553067338e-05,2961.525453548959,0.0056468241396021
573,522,-0.0135372830555,0.0654383376241,0.0712828487158,-0.4924038765061038,0.8528685319524433,0.1736481776669304,3.033265779218183e-05,2743.379333718849,0.0053107348473793
641,563,-0.0073554739356,0.0559030026197,0.0470753051341,-0.1503837331804352,0.8528685319524433,-0.4999999999999998,3.1020291736454565e-05,11040.177001589414,0.0075048288988021
674,564,-0.00649823574349,0.0578761547804,0.0452726595104,-0.1710100716628343,0.969846310392954,-0.1736481776669303,3.041348218298185e-05,10508.254780488089,0.0076829700774722
717,565,-0.00631462410092,0.0551951490343,0.0444466024637,-0.1503837331804352,0.8528685319524433,-0.4999999999999998,3.135229219486809e-05,12529.392716515027,0.0077798764539787
519,606,0.00118419399951,0.0459977351129,0.0383466593921,-0.8137976813493737,0.2961981327260239,-0.4999999999999998,3.044244258918436e-05,13360.02998247795,0.0048860320809234
538,607,-0.000641379388981,0.0476470962167,0.0363836921751,-0.9254165783983233,0.3368240888334653,-0.1736481776669303,2.9317201210805806e-05,8558.299755519654,0.0044777891204428
602,613,-0.0111787235364,0.0536251887679,0.0570325553417,-0.4924038765061038,0.8528685319524433,0.1736481776669304,3.122799753440341e-05,7188.633656148059,0.0063965655743222
754,614,-0.0106779746711,0.0558351576328,0.0551063008606,-0.4924038765061038,0.8528685319524433,-0.1736481776669303,3.093756557492582e-05,6738.460661785594,0.0068800062442721
776,653,-0.00453598191962,0.0539595559239,0.039591614157,-0.4924038765061038,0.8528685319524433,0.1736481776669304,3.064331617872624e-05,10132.063458110262,0.0074179366289409
848,654,-0.00480585265905,0.0565717443824,0.0396336615086,-0.1503837331804352,0.8528685319524433,-0.4999999999999998,3.0039961457889667e-05,11189.182564700686,0.0068890147168165
814,678,-0.00125103199389,0.0475111603737,0.0395167842507,-0.8137976813493737,0.2961981327260239,-0.4999999999999998,3.096343528760006e-05,14598.918467314124,0.0050180959470293
879,684,-0.0132409855723,0.0666294321418,0.0737573131919,-0.4330127018922191,0.75,0.5000000000000001,3.0140412717443987e-05,2969.3339538795703,0.0050541373789523
912,715,-0.0111764566973,0.0610836781561,0.0577159114182,-0.1710100716628343,0.969846310392954,0.1736481776669304,3.0825571573398614e-05,5689.227075273862,0.0065363532090853
985,726,-0.00926556717604,0.0660543218255,0.0577404722571,-0.1503837331804352,0.8528685319524433,-0.4999999999999998,2.964519111462438e-05,3905.811223872057,0.0052257830103344
943,727,-0.0109093701467,0.0637462362647,0.0591617189348,-0.1710100716628343,0.969846310392954,0.1736481776669304,3.018985835402865e-05,4670.258095048842,0.0058059266010761
1004,746,-0.00325905089267,0.0496395118535,0.0404550358653,-0.7544065067354888,0.6330222215594892,-0.1736481776669303,3.109732742349252e-05,13266.44257565424,0.0066116579132072
1102,749,-0.00564102875069,0.0570645295084,0.0425251126289,-0.1710100716628343,0.969846310392954,-0.1736481776669303,3.060683495945058e-05,11057.038638372294,0.0079289188714827
1063,767,-0.00569102261215,0.0526098906994,0.0438467636704,-0.4924038765061038,0.8528685319524433,-0.1736481776669303,3.230586607381517e-05,14127.114239688335,0.0081975543454876
1175,768,-0.00691327312961,0.0533650144935,0.0464761070907,-0.4924038765061038,0.8528685319524433,-0.1736481776669303,3.152943354895749e-05,12509.220746480556,0.0080895704161566
1139,783,-0.00465426035225,0.0482509173453,0.045820042491,-0.7544065067354888,0.6330222215594892,-0.1736481776669303,3.415188651351268e-05,18735.16857749754,0.0080703326723464
1040,794,-0.00781295634806,0.0432345531881,0.0626599490643,-0.9254165783983233,0.3368240888334653,0.1736481776669304,3.0261730826262457e-05,7320.697937853198,0.004319308705773
1240,800,-0.00536877987906,0.0545149967074,0.0418057329953,-0.4924038765061038,0.8528685319524433,0.1736481776669304,3.030266504994437e-05,10505.870687569648,0.0069944339982655
1215,804,-0.00452094804496,0.0500241629779,0.0433599948883,-0.6634139481689383,0.5566703992264196,-0.4999999999999998,3.208255295332085e-05,14991.195807425422,0.0069760946549793
1289,805,-0.00599414808676,0.0508098900318,0.0460199788213,-0.4330127018922192,0.7500000000000001,-0.4999999999999998,3.25695611541273e-05,15702.406124861423,0.0078279031109794
1352,850,-0.00740378210321,0.0516243539751,0.0486156791449,-0.4924038765061038,0.8528685319524433,-0.1736481776669303,3.228136384083783e-05,13487.645804234013,0.0085046109968774
1320,851,-0.00658462103456,0.0478823967278,0.0501811765134,-0.7544065067354888,0.6330222215594892,-0.1736481776669303,3.3845308926397144e-05,17587.84325888921,0.0084067150726453
1384,852,-0.00632273498923,0.0492163300514,0.0482391379774,-0.7544065067354888,0.6330222215594892,0.1736481776669304,3.332931731494461e-05,16063.276433969031,0.0082499078767179
1425,862,-0.00874414760619,0.0583331137896,0.0507117211819,-0.1710100716628343,0.969846310392954,-0.1736481776669303,3.0754809383514194e-05,8816.333205717825,0.0075081508979571
1491,863,-0.0075091808103,0.0583892539144,0.0480576194823,-0.1710100716628343,0.969846310392954,-0.1736481776669303,3.0722264239201546e-05,9578.695478287187,0.0077126941881596
1529,889,-0.0098964581266,0.0582423210144,0.0535142049193,-0.1710100716628343,0.969846310392954,-0.1736481776669303,3.093682562246122e-05,7551.039615226456,0.0071316273261422
1457,890,-0.00756517611444,0.0475593991578,0.0528743937612,-0.7544065067354888,0.6330222215594892,0.1736481776669304,3.316709401879761e-05,15617.947127427224,0.0078442650422904
1568,891,-0.00779869128019,0.0498103052378,0.0507061593235,-0.4330127018922192,0.7500000000000001,-0.4999999999999998,3.259226754460402e-05,14187.890094975328,0.008161521671851
1594,907,-0.00905366800725,0.0502811446786,0.0534950941801,-0.7544065067354888,0.6330222215594892,0.1736481776669304,3.16368957629377e-05,11646.101738915318,0.0068293515285621
1630,908,-0.00882239453495,0.0523708984256,0.0512546226382,-0.4924038765061038,0.8528685319524433,-0.1736481776669303,3.165711864955495e-05,10956.085478435503,0.0077669044159589
1667,917,-0.0100059565157,0.0530497431755,0.0541634000838,-0.4924038765061038,0.8528685319524433,-0.1736481776669303,3.119654190581279e-05,8736.129402348059,0.0068739242671272
1692,967,-0.0139233665541,0.0634586289525,0.06872548908,-0.4330127018922191,0.75,0.5000000000000001,3.0763195883413084e-05,3681.026261948569,0.0058167153502676
1788,1050,-0.0145777212456,0.0626612007618,0.0717588141561,-0.4924038765061038,0.8528685319524433,0.1736481776669304,3.0357747216546745e-05,2835.5309169367447,0.005083274133617
1723,1109,-0.00615699356422,0.0449933148921,0.0538148470223,-0.8137976813493736,0.2961981327260239,0.5000000000000001,3.3641255144558617e-05,20137.58572408895,0.006241307374714
1753,1177,-0.00656728679314,0.0442370064557,0.0567479208112,-0.8137976813493736,0.2961981327260239,0.5000000000000001,3.394830058923697e-05,15826.594877811987,0.0063310227362871
