,retraction_ind,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,stress_induced
1807,1453,-0.003725578,0.052029427,0.038459845,-0.663413948,0.556670399,-0.5,16393.46499
1768,1457,-0.010260385,0.05089641,0.056344755,-0.64278761,7.87E-17,0.766044443,18084.54076
1747,1459,-0.007073214,0.043667383,0.059780851,-0.321393805,-0.556670399,0.766044443,22628.58511
1829,1462,-0.014957632,0.059934881,0.069957376,-0.604022774,0.21984631,0.766044443,15159.82273
1858,1472,-0.012436286,0.052614935,0.061584521,-0.604022774,0.21984631,0.766044443,19284.29436
1913,1490,-0.010225174,0.04886857,0.058658492,-0.492403877,0.413175911,-0.766044443,18684.43494
1916,1491,-0.008587113,0.046079095,0.058394156,-0.64278761,7.87E-17,0.766044443,21648.96617
1942,1492,-0.010159863,0.047117174,0.061222669,-0.64278761,7.87E-17,0.766044443,19783.1371
2029,1514,-0.004594217,0.052051686,0.04121042,-0.492403877,0.413175911,-0.766044443,18786.23105
1986,1546,-0.008774664,0.045020819,0.061246417,-0.64278761,7.87E-17,0.766044443,18738.67371
1967,1562,-0.002998856,0.040798221,0.058271952,-0.604022774,-0.21984631,0.766044443,29989.64248
2044,1631,-0.003291741,0.040499926,0.060049389,-0.604022774,-0.21984631,0.766044443,27540.92199
2065,1635,-0.005129711,0.040590007,0.063660413,-0.111618897,-0.633022222,0.766044443,19990.85292
