,retraction_ind,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,area_exposed,stress_induced,displacement
169,21,-0.0111069614068,0.0148761654273,0.0446149371564,-0.1116188970489496,-0.633022221559489,0.766044443118978,2.3987223337155504e-05,8825.97362730908,0.0064172300034972
39,25,-0.0109716318548,0.0150414966047,0.039958525449,-0.4330127018922197,-0.7499999999999998,0.5000000000000001,2.301982973787895e-05,8704.742762709715,0.0058143380196041
99,26,-0.010981015861,0.0141303921118,0.0425825864077,-0.1116188970489496,-0.633022221559489,0.766044443118978,2.443132517827455e-05,9806.925853240184,0.0070293602244994
242,27,-0.0106686772779,0.0154709611088,0.0483818762004,-0.1116188970489496,-0.633022221559489,0.766044443118978,2.2601169236010526e-05,7011.792741876226,0.005191110582111
128,29,-0.0104764010757,0.013980650343,0.0468588545918,-0.0593911746138847,-0.3368240888334651,0.9396926207859084,2.347182337984757e-05,8277.243645594232,0.0060909886288743
68,46,-0.00798665639013,0.00819078180939,0.0404609888792,-0.1116188970489496,-0.633022221559489,0.766044443118978,2.307098579065543e-05,9696.871150950705,0.0070328987792162
199,47,-0.00703366659582,0.00651763938367,0.0384806022048,-0.0593911746138847,-0.3368240888334651,0.9396926207859084,2.316055588781081e-05,10650.260929549377,0.0075186288568217
12,63,-0.0111130271107,0.0179522372782,0.0407089293003,-0.4330127018922197,-0.7499999999999998,0.5000000000000001,2.296747463212157e-05,7952.255380231774,0.0054821897814655
282,67,-0.0103999814019,0.0123101118952,0.0412806347013,-0.1503837331804352,-0.8528685319524432,0.5000000000000001,2.3798793217120746e-05,9334.669998495134,0.0067054387381002
317,71,-0.00918096490204,0.0080132195726,0.0349649004638,-0.1503837331804352,-0.8528685319524432,0.5000000000000001,2.4075604015614075e-05,13412.74649871736,0.0085701057772454
379,72,-0.00859115086496,0.00831128656864,0.0378130748868,-0.0593911746138847,-0.3368240888334651,0.9396926207859084,2.3657177223790297e-05,11764.376386951308,0.0079142207039478
347,73,-0.00973689835519,0.0102976066992,0.0368061251938,-0.1116188970489496,-0.633022221559489,0.766044443118978,2.4488846133417905e-05,13425.904593224404,0.0085517502507068
434,103,-0.0102140279487,0.012429648079,0.035460088402,-0.1710100716628343,-0.969846310392954,0.1736481776669304,2.4851287337877622e-05,13046.188304882917,0.0081992261495328
459,204,-0.00950658321381,0.0102373277768,0.0395840667188,-0.1116188970489496,-0.633022221559489,0.766044443118978,2.3627133839360597e-05,10757.491065914506,0.0073423789985394
531,207,-0.00989975221455,0.0103485258296,0.0344900526106,-0.1116188970489496,-0.633022221559489,0.766044443118978,2.504081419570149e-05,15825.854961413655,0.0095282917455629
492,208,-0.0101413410157,0.0119131067768,0.0327439270914,-0.3213938048432699,-0.5566703992264191,0.766044443118978,2.364040421539129e-05,16185.103472382594,0.0079679898020873
605,216,-0.0100036300719,-0.00323165091686,0.024769756943,-0.1710100716628343,-0.969846310392954,0.1736481776669304,2.2821557706770316e-05,11074.779234586656,0.007225565458194
653,223,-0.00912303756922,0.00998704973608,0.042510420084,-0.1116188970489496,-0.633022221559489,0.766044443118978,2.3531502552486668e-05,9155.442910344544,0.0067008193248542
813,376,-0.00952039752156,0.00146249402314,0.0275852493942,-0.1503837331804352,-0.8528685319524432,0.5000000000000001,2.3387214535624303e-05,12939.629596813573,0.0084544646150858
